Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [10]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5313.57421875,5312.98828125,18137.0,18135.0,,
533,,,,,,,,,,,,,,,,,,,,,,,-6.690000057220459,,,,,,,,,,5314.453125,5313.28125,18140.0,18136.0,,
554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5312.6953125,5312.40234375,18134.0,18133.0,,
573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5313.8671875,5313.8671875,18138.0,18138.0,,
593,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,5312.98828125,,18135.0,,,
613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5313.8671875,5312.98828125,18138.0,18135.0,,
633,,,,,,,,,,,,,,,,,,,,,,,-6.710000038146973,,,,,,,,,,5311.81640625,5311.81640625,18131.0,18131.0,,
656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5312.40234375,5312.40234375,18133.0,18133.0,,
674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5311.81640625,,18131.0,,,
694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5311.5234375,,18130.0,,,
714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310.9375,5310.9375,18128.0,18128.0,,
734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310.3515625,5310.3515625,18126.0,18126.0,,
754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310.9375,5310.9375,18128.0,18128.0,,
775,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,5309.47265625,5308.59375,18123.0,18120.0,,
795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310.05859375,,18125.0,,,
814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5308.0078125,5307.421875,18118.0,18116.0,,
835,,,,,,,,,,,,,,,,,,,,,,,-6.690000057220459,,,,,,,,,,5308.88671875,,18121.0,,,
855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5307.421875,5308.0078125,18116.0,18118.0,,
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5307.421875,5307.71484375,18116.0,18117.0,,
895,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,5308.30078125,5308.30078125,18119.0,18119.0,,
916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5307.71484375,,18117.0,,,
935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5308.0078125,,18118.0,,,
956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5307.421875,5306.8359375,18116.0,18114.0,,
976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305.95703125,,18111.0,,,
996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306.25,5306.54296875,18112.0,18113.0,,
1016,,,,,,,,,,,,,,,,,,,,,,,-6.710000038146973,,,,,,,,,,5305.078125,,18108.0,,,
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305.37109375,5303.90625,18109.0,18104.0,,
1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5303.3203125,5302.1484375,18102.0,18098.0,,
1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5304.19921875,,18105.0,,,
1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301.85546875,5303.3203125,18097.0,18102.0,,
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5302.1484375,5300.9765625,18098.0,18094.0,,
1137,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,5299.8046875,5299.51171875,18090.0,18089.0,,
1157,,,,,,,,,,,,,,,,,,,,,,,-6.690000057220459,,,,,,,,,,,5300.390625,,18092.0,,
1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5298.6328125,5299.8046875,18086.0,18090.0,,
1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5299.21875,5298.92578125,18088.0,18087.0,,
1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5298.6328125,5298.6328125,18086.0,18086.0,,
1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5298.33984375,,18085.0,,,
1258,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,5299.21875,,18088.0,,,
1278,,,,,,,,,,,,,,,,,,,,,,,-6.710000038146973,,,,,,,,,,5298.6328125,5297.4609375,18086.0,18082.0,,
1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296.58203125,5295.703125,18079.0,18076.0,,
1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296.875,,18080.0,,,
1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5293.9453125,5296.58203125,18070.0,18079.0,,
1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290.13671875,5288.37890625,18057.0,18051.0,,
1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.55078125,5288.0859375,18055.0,18050.0,,
1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5286.03515625,5284.86328125,18043.0,18039.0,,
1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5285.44921875,5283.3984375,18041.0,18034.0,,
1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5281.93359375,,18029.0,,,
1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280.76171875,5279.58984375,18025.0,18021.0,,
1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5277.83203125,,18015.0,,,
1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276.953125,5274.609375,18012.0,18004.0,,
1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274.0234375,,18002.0,,,
1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5272.55859375,5272.8515625,17997.0,17998.0,,
1599,,,,,,,,,,,,,,,,,,,,,,,-6.71999979019165,,,,,,,,,,5271.09375,5272.265625,17992.0,17996.0,,
1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5270.5078125,5268.45703125,17990.0,17983.0,,
1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5268.45703125,,17983.0,,,
1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5266.69921875,5265.52734375,17977.0,17973.0,,
1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265.234375,5264.6484375,17972.0,17970.0,,
1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5263.18359375,5261.1328125,17965.0,17958.0,,
1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5260.83984375,5259.375,17957.0,17952.0,,
1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5258.203125,,17948.0,,,
1761,,,,,,,,,,,,,,,,,,,,,,,-6.710000038146973,,,,,,,,,,5256.4453125,5255.859375,17942.0,17940.0,,
1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254.1015625,5251.7578125,17934.0,17926.0,,
1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5252.05078125,5250.29296875,17927.0,17921.0,,
1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5249.12109375,5247.94921875,17917.0,17913.0,,
1841,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,5247.94921875,5247.65625,17913.0,17912.0,,
1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5245.8984375,,17906.0,,,
1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5244.43359375,5244.43359375,17901.0,17901.0,,
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5242.08984375,5242.08984375,17893.0,17893.0,,
1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5240.33203125,5239.74609375,17887.0,17885.0,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5238.8671875,5239.16015625,17882.0,17883.0,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5239.16015625,,17883.0,,,
2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5238.57421875,5237.40234375,17881.0,17877.0,,
2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5237.98828125,,17879.0,,,
2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5236.81640625,5236.23046875,17875.0,17873.0,,
2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235.9375,5235.64453125,17872.0,17871.0,,
2103,,,,,,,,,,,,,,,,,,,,,,,-6.710000038146973,,,,,,,,,,5235.05859375,5233.30078125,17869.0,17863.0,,
2124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5233.30078125,5231.54296875,17863.0,17857.0,,
2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5231.54296875,5231.25,17857.0,17856.0,,
2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.37109375,,17853.0,,,
2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5228.3203125,,17846.0,,
2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5227.734375,,17844.0,,,
2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5227.44140625,5227.734375,17843.0,17844.0,,
2244,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,5226.26953125,5225.9765625,17839.0,17838.0,,
2264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5224.51171875,,17833.0,,
2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223.6328125,5223.046875,17830.0,17828.0,,
2305,,,,,,,,,,,,,,,,,,,,,,,-6.710000038146973,,,,,,,,,,5224.21875,,17832.0,,,
2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5222.4609375,5222.16796875,17826.0,17825.0,,
2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223.046875,5221.58203125,17828.0,17823.0,,
2365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5220.41015625,5219.82421875,17819.0,17817.0,,
2385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5221.2890625,,17822.0,,,
2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5219.53125,5221.58203125,17816.0,17823.0,,
2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5220.1171875,,17818.0,,,
2445,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,5217.7734375,5217.7734375,17810.0,17810.0,,
2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.9453125,5220.1171875,17814.0,17818.0,,
2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.7734375,5217.48046875,17810.0,17809.0,,
2505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.359375,5217.7734375,17812.0,17810.0,,
2525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.89453125,5216.89453125,17807.0,17807.0,,
2546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.06640625,5218.65234375,17811.0,17813.0,,
2566,,,,,,,,,,,,,,,,,,,,,,,-6.710000038146973,,,,,,,,,,5217.1875,5216.30859375,17808.0,17805.0,,
2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.30859375,,17805.0,,,
2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.6015625,,17806.0,,,
2646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.015625,,17804.0,,
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.30859375,5215.72265625,17805.0,17803.0,,
2687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.6015625,5217.48046875,17806.0,17809.0,,
2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.89453125,,17807.0,,,
2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.06640625,,17811.0,,,
2747,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,5217.1875,5216.89453125,17808.0,17807.0,,
2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.359375,5219.23828125,17812.0,17815.0,,
2788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.7734375,,17810.0,,,
2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5219.23828125,5218.359375,17815.0,17812.0,,
2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.1875,,17808.0,,,
2848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.359375,5216.6015625,17812.0,17806.0,,
2868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.89453125,5218.9453125,17807.0,17814.0,,
2888,,,,,,,,,,,,,,,,,,,,,,,-6.710000038146973,,,,,,,,,,5218.359375,5216.89453125,17812.0,17807.0,,
2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215.72265625,,17803.0,,,
2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.48046875,5218.65234375,17809.0,17813.0,,
2948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.30859375,5216.30859375,17805.0,17805.0,,
2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.48046875,,17809.0,,,
2988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215.72265625,5216.015625,17803.0,17804.0,,
3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.89453125,,17807.0,,,
3029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.30859375,5215.72265625,17805.0,17803.0,,
3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.89453125,5216.015625,17807.0,17804.0,,
3069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.30859375,,17805.0,,,
3089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5217.1875,5216.89453125,17808.0,17807.0,,
3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.65234375,5218.06640625,17813.0,17811.0,,
3129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5218.9453125,,17814.0,,,
3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5219.53125,5218.359375,17816.0,17812.0,,
3169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5220.1171875,5220.703125,17818.0,17820.0,,
3190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5221.58203125,5220.41015625,17823.0,17819.0,,
3210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5219.82421875,5219.53125,17817.0,17816.0,,
3230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5220.1171875,,17818.0,,,
3250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.93359375,5165.91796875,17773.0,17633.0,,
3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125.78125,,17496.0,,,
3291,,,,,,,,,,,,,,,,,,,,,,,-6.71999979019165,,,,,,,,,,4964.6484375,4849.21875,16946.0,16552.0,,
3310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4790.91796875,,16353.0,,,
3330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4624.21875,4680.17578125,15784.0,15975.0,,
3351,,,,,,,,,,,,,,,,,,,,,,,-6.710000038146973,,,,,,,,,,4475.9765625,4415.0390625,15278.0,15070.0,,
3371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4405.078125,4407.71484375,15036.0,15045.0,,
3391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4417.67578125,4441.11328125,15079.0,15159.0,,
3411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4453.125,4475.390625,15200.0,15276.0,,
3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4485.05859375,,15309.0,,,
3451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4519.3359375,4507.6171875,15426.0,15386.0,,
3471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4548.92578125,4569.140625,15527.0,15596.0,,
3492,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,4580.56640625,4598.73046875,15635.0,15697.0,,
3513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4608.10546875,,15729.0,,,
3531,,,,,,,,,,,,,,,,,,,,,,,-6.690000057220459,,,,,,,,,,4636.81640625,4625.9765625,15827.0,15790.0,,
3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4663.76953125,4679.8828125,15919.0,15974.0,,
3572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4689.2578125,4706.54296875,16006.0,16065.0,,
3593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4713.8671875,,16090.0,,,
3613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738.18359375,4753.41796875,16173.0,16225.0,,
3633,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,4761.328125,4775.9765625,16252.0,16302.0,,
3653,,,,,,,,,,,,,,,,,,,,,,,-6.710000038146973,,,,,,,,,,4783.59375,4797.94921875,16328.0,16377.0,,
3673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4804.6875,,16400.0,,,
3693,,,,,,,,,,,,,,,,,,,,,,,-6.699999809265137,,,,,,,,,,4825.48828125,4838.96484375,16471.0,16517.0,,
3713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845.703125,4858.30078125,16540.0,16583.0,,
3733,,,,,,,,,,,,,,,,,,,,,,,-6.690000057220459,,,,,,,,,,4865.33203125,,16607.0,,,
3754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4882.6171875,4895.5078125,16666.0,16710.0,,
3774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4901.3671875,4911.62109375,16730.0,16765.0,,
3794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4918.359375,4930.078125,16788.0,16828.0,,
3814,,,,,,,,,,,,,,,,,,,,,,,-6.679999828338623,,,,,,,,,,4935.9375,4947.0703125,16848.0,16886.0,,
3834,,,,,,,,,,,,,,,,,,,,,,,-6.690000057220459,,,,,,,,,,4950.87890625,4961.1328125,16899.0,16934.0,,
3854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4967.28515625,4978.41796875,16955.0,16993.0,,
3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4998.33984375,4994.23828125,17061.0,17047.0,,
3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5012.40234375,5022.94921875,,,,
3915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17109.0,17145.0,,
3935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5027.63671875,5036.42578125,17161.0,17191.0,,
3955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5053.125,5047.55859375,17248.0,17229.0,,
3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5065.13671875,5073.6328125,17289.0,17318.0,,
3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076.85546875,5082.421875,17329.0,17348.0,,
4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5087.109375,5094.43359375,17364.0,17389.0,,
4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097.36328125,5105.2734375,17399.0,17426.0,,
4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107.91015625,5113.18359375,17435.0,17453.0,,
4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116.69921875,5122.265625,17465.0,17484.0,,
4095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125.78125,,17496.0,,,
4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134.5703125,5140.13671875,17526.0,17545.0,,
4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143.359375,5147.75390625,17556.0,17571.0,,
4156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150.390625,5156.25,17580.0,17600.0,,
4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5159.47265625,5165.0390625,17611.0,17630.0,,
4196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.67578125,5171.484375,17639.0,17652.0,,
4216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5174.70703125,5178.515625,17663.0,17676.0,,
4237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5182.03125,5187.59765625,17688.0,17707.0,,
