Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [10]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
0,,,,,33.0,,true,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.590000152587891,0.047,2.0E-5,0.0015,5200.0,0.047,0.0015,5200.0,0.0078125,-0.0,5199.90234375,5200.1953125,17750.0,17750.0,0.0,0.0
772,,,,,,,,,,,,,,,,,,,,,,,-4.599999904632568,,,,,,,,,,5196.97265625,5196.09375,17739.0,17736.0,,
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195.21484375,5196.97265625,17735.0,17739.0,,
793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.09375,5195.80078125,17736.0,17737.0,,
801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5197.8515625,5198.73046875,17737.0,17745.0,,
820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.78125,5199.31640625,17742.0,17747.0,,
1515,,,,,33.0,,true,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.047,2.0E-5,0.0015,5200.0,0.047,0.0015,5200.0,0.0078125,-0.0,,,,,0.0,0.0
1629,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,0.0,0.0,0.0,0.0,,
1729,,,,,,,,,,,,,,,,,,,,,,,-4.889999866485596,,,,,,,,,,,,,,,
2152,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
3257,,,,,,,,,,,,,,,,,,,,,,,-4.889999866485596,,,,,,,,,,,,,,,
3318,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
3338,,,,,,,,,,,,,,,,,,,,,,,-4.889999866485596,,,,,,,,,,,,,,,
3359,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
3378,,,,,,,,,,,,,,,,,,,,,,,-4.889999866485596,,,,,,,,,,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
3418,,,,,,,,,,,,,,,,,,,,,,,-4.889999866485596,,,,,,,,,,,,,,,
3439,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.8828125,5203.7109375,17759.0,17762.0,,
4364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,
4465,,,,,,,,,,,,,,,,,,,,,,,-4.909999847412109,,,,,,,,,,,,,,,
4605,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
4907,,,,,,,,,,,,,,,,,,,,,,,-4.909999847412109,,,,,,,,,,,,,,,
4967,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
5008,,,,,,,,,,,,,,,,,,,,,,,-4.909999847412109,,,,,,,,,,,,,,,
5028,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
5310,,,,,,,,,,,,,,,,,,,,,,,-4.909999847412109,,,,,,,,,,,,,,,
5330,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
5572,,,,,,,,,,,,,,,,,,,,,,,-4.909999847412109,,,,,,,,,,,,,,,
5974,,,,,,,,,,,,,,,,,,,,,,,-4.920000076293945,,,,,,,,,,,,,,,
6777,,,,,,,,,,,,,,,,,,,,,,,-4.929999828338623,,,,,,,,,,,,,,,
7079,,,,,,,,,,,,,,,,,,,,,,,-4.920000076293945,,,,,,,,,,,,,,,
7099,,,,,,,,,,,,,,,,,,,,,,,-4.929999828338623,,,,,,,,,,,,,,,
7421,,,,,,,,,,,,,,,,,,,,,,,-4.920000076293945,,,,,,,,,,,,,,,
8455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.17578125,5206.0546875,17768.0,17770.0,,
8468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,5204.58984375,17767.0,17765.0,,
8486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.76171875,5205.46875,17768.0,17770.0,,
8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.58984375,5203.7109375,17767.0,17762.0,,
8587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,
9171,,,,,,,,,,,,,,,,,,,,,,,-4.929999828338623,,,,,,,,,,,,,,,
9211,,,,,,,,,,,,,,,,,,,,,,,-4.920000076293945,,,,,,,,,,,,,,,
9393,,,,,,,,,,,,,,,,,,,,,,,-4.929999828338623,,,,,,,,,,,,,,,
11814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,5204.00390625,17768.0,17763.0,,
11822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.76171875,5205.76171875,17769.0,17769.0,,
11830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.34765625,5206.93359375,17771.0,17773.0,,
11838,,,,,,,,,,,,,,,,,,,,,,,-4.940000057220459,,,,,,,,,,5204.8828125,5203.41796875,17763.0,17765.0,,
11846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202.5390625,5203.41796875,17758.0,17768.0,,
11974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,17758.0,0.0,,
11999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.58984375,,,17761.0,,
12067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,
12489,,,,,,,,,,,,,,,,,,,,,,,-4.949999809265137,,,,,,,,,,5203.41796875,5203.125,17765.0,17760.0,,
12497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.7109375,5204.296875,17762.0,17764.0,,
12509,,,,,,,,,,,,,,,,,,,,,,,-4.940000057220459,,,,,,,,,,,,,,,
12522,,,,,,,,,,,,,,,,,,,,,,,-4.480000019073486,,,,,,,,,,0.0,0.0,0.0,0.0,,
12591,,,,,,,,,,,,,,,,,,,,,,,-4.46999979019165,,,,,,,,,,,,,,,
12650,,,,,,,,,,,,,,,,,,,,,,,-4.949999809265137,,,,,,,,,,,,,,,
13916,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
13958,,,,,,,,,,,,,,,,,,,,,,,-4.949999809265137,,,,,,,,,,,,,,,
15726,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
15746,,,,,,,,,,,,,,,,,,,,,,,-4.949999809265137,,,,,,,,,,,,,,,
15827,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
15869,,,,,,,,,,,,,,,,,,,,,,,-4.480000019073486,,,,,,,,,,,,,,,
16019,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
16269,,,,,,,,,,,,,,,,,,,,,,,-4.96999979019165,,,,,,,,,,,,,,,
16511,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
16531,,,,,,,,,,,,,,,,,,,,,,,-4.96999979019165,,,,,,,,,,,,,,,
16551,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
16692,,,,,,,,,,,,,,,,,,,,,,,-4.96999979019165,,,,,,,,,,,,,,,
16712,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
