Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [10]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783.59375,4783.88671875,16328.0,16329.0,,
427,,,,,,,,,,,,,,,,,,,,,,,-9.630000114440918,,,,,,,,,,4784.1796875,4783.59375,16329.0,,,
435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783.0078125,4783.59375,16328.0,16328.0,,
443,,,,,,,,,,,,,,,,,,,,,,,-9.640000343322754,,,,,,,,,,4783.30078125,4783.59375,16328.0,16328.0,,
451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783.0078125,4782.421875,16326.0,16326.0,,
459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.12890625,4782.12890625,16324.0,16323.0,,
467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781.54296875,4781.25,16321.0,16321.0,,
475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.6640625,4780.95703125,16319.0,16319.0,,
483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.37109375,4780.078125,16317.0,16316.0,,
491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779.19921875,4778.90625,16313.0,16313.0,,
500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779.19921875,4778.61328125,16312.0,16311.0,,
508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779.19921875,4778.90625,16312.0,16311.0,,
517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4778.90625,4778.3203125,16311.0,16310.0,,
525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4778.90625,4779.19921875,16312.0,16312.0,,
533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4778.61328125,4779.19921875,,16312.0,,
541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16311.0,,,
622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779.4921875,4779.4921875,16314.0,16314.0,,
630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.078125,4780.37109375,16316.0,16316.0,,
638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781.25,4780.95703125,16319.0,16320.0,,
646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781.25,4781.54296875,16321.0,16321.0,,
655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.6640625,4780.95703125,16319.0,16319.0,,
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779.4921875,4778.90625,16317.0,16316.0,,
671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777.44140625,4777.1484375,16311.0,16310.0,,
679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4774.8046875,4773.92578125,16302.0,16301.0,,
687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4772.16796875,4771.875,16293.0,16291.0,,
695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4770.41015625,4769.53125,16284.0,16282.0,,
703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.65234375,4767.7734375,16279.0,16276.0,,
711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4766.015625,4766.015625,16268.0,16270.0,,
719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765.72265625,4765.72265625,16267.0,16267.0,,
727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4764.2578125,4764.2578125,16265.0,16263.0,,
735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763.96484375,4763.671875,16261.0,16261.0,,
743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763.0859375,4763.671875,16258.0,16259.0,,
751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763.37890625,4763.0859375,16259.0,16257.0,,
759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4762.79296875,4762.5,16257.0,16258.0,,
767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4762.20703125,4762.5,16255.0,16257.0,,
775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4762.79296875,4763.0859375,16257.0,16257.0,,
784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4762.5,4761.9140625,16256.0,16254.0,,
792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4762.20703125,4762.5,16256.0,16256.0,,
800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4762.5,4762.5,16256.0,16255.0,,
808,,,,,,,,,,,,,,,,,,,,,,,-9.649999618530273,,,,,,,,,,4762.5,4763.0859375,16256.0,16258.0,,
816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763.0859375,4763.37890625,16258.0,16259.0,,
824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4764.55078125,4764.55078125,16263.0,16263.0,,
833,,,,,,,,,,,,,,,,,,,,,,,-9.640000343322754,,,,,,,,,,4764.84375,4765.4296875,16264.0,16266.0,,
841,,,,,,,,,,,,,,,,,,,,,,,-9.649999618530273,,,,,,,,,,4765.72265625,4765.72265625,16267.0,16267.0,,
849,,,,,,,,,,,,,,,,,,,,,,,-9.640000343322754,,,,,,,,,,4766.89453125,4766.89453125,16271.0,16271.0,,
857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4767.1875,4767.48046875,16272.0,16273.0,,
865,,,,,,,,,,,,,,,,,,,,,,,-9.649999618530273,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,,,,,-9.640000343322754,,,,,,,,,,4768.06640625,4768.06640625,16275.0,,,
892,,,,,,,,,,,,,,,,,,,,,,,-9.649999618530273,,,,,,,,,,,4768.359375,,16276.0,,
900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.06640625,4768.65234375,16276.0,16275.0,,
909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.23828125,4769.23828125,16278.0,16277.0,,
917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.9453125,,16279.0,16279.0,,
927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.9453125,4769.53125,16278.0,,,
936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.53125,4768.9453125,16280.0,16278.0,,
944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.53125,4769.53125,16281.0,16282.0,,
953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.82421875,16280.0,16281.0,,
961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.82421875,4769.53125,16281.0,16280.0,,
969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.53125,4770.1171875,,16281.0,,
977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.82421875,4769.53125,16281.0,16280.0,,
986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.82421875,,16280.0,,,
994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.53125,4769.23828125,16280.0,16279.0,,
1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.9453125,4768.9453125,16279.0,,,
1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.53125,,16278.0,16278.0,,
1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.53125,16280.0,16280.0,,
1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4409448802471161,,4768.9453125,,16278.0,,,
1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6377952694892883,,4769.53125,4769.53125,,16278.0,,
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29921260476112366,,,4769.23828125,16280.0,16279.0,,
1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.23828125,4769.53125,16279.0,,,
1512,,,,,32.0,,true,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0015,2.0E-5,0.047,4800.0,0.0015,0.047,4800.0,,0.0078125,,,,,0.0,0.0
1555,,,,,,,,,,,,,,,,,,,,,,,-11.399999618530273,,,,,,,,0.0078125,,0.0,0.0,0.0,0.0,,
1656,,,,,,,,,,,,,,,,,,,,,,,-11.40999984741211,,,,,,,,,,,,,,,
1937,,,,,,,,,,,,,,,,,,,,,,,-11.399999618530273,,,,,,,,,,,,,,,
2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.53125,4769.53125,,16280.0,,
2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.9453125,16280.0,16280.0,,
2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.23828125,4768.65234375,16279.0,16278.0,,
2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.9453125,4768.65234375,16278.0,16279.0,,
2761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,
3002,,,,,,,,,,,,,,,,,,,,,,,-11.40999984741211,,,,,,,,,,,,,,,
3595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.65234375,4768.65234375,16276.0,16277.0,,
3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.359375,4768.9453125,16279.0,16278.0,,
3611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.65234375,4768.359375,16276.0,16278.0,,
3619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.9453125,4768.9453125,16279.0,16278.0,,
3627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.53125,4769.23828125,16278.0,,,
3635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.23828125,4769.53125,16279.0,16280.0,,
3643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.23828125,4769.53125,16280.0,16280.0,,
3651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4770.1171875,4770.41015625,16282.0,16283.0,,
3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4770.703125,4771.2890625,16284.0,16284.0,,
3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4770.99609375,4770.99609375,16285.0,16286.0,,
3732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4772.16796875,4772.4609375,16289.0,16290.0,,
3740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4773.6328125,4773.33984375,16294.0,16292.0,,
3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4774.8046875,4775.390625,16297.0,16297.0,,
3756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4776.5625,4776.85546875,16304.0,16305.0,,
3764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777.44140625,4778.02734375,16306.0,16307.0,,
3772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4778.61328125,4778.61328125,16310.0,16311.0,,
3780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779.19921875,4779.4921875,16313.0,16314.0,,
3788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4779.78515625,4779.4921875,16315.0,16314.0,,
3796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.6640625,4780.37109375,16318.0,16317.0,,
3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781.54296875,4781.54296875,16320.0,16321.0,,
3812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.12890625,4782.12890625,16321.0,16324.0,,
3820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.421875,4782.71484375,16325.0,16325.0,,
3828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.12890625,4782.421875,16325.0,16324.0,,
3836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.421875,4782.12890625,16323.0,16322.0,,
3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.421875,4782.421875,16323.0,16324.0,,
3852,,,,,,,,,,,,,,,,,,,,,,,-9.65999984741211,,,,,,,,,,4782.71484375,4782.421875,16324.0,16324.0,,
3860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.71484375,16325.0,,,
3919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.421875,4782.421875,16323.0,16324.0,,
3927,,,,,,,,,,,,,,,,,,,,,,,-9.65999984741211,,,,,,,,,,4782.12890625,4782.71484375,16323.0,16325.0,,
3935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782.71484375,4782.71484375,16325.0,16324.0,,
3943,,,,,,,,,,,,,,,,,,,,,,,-9.649999618530273,,,,,,,,,,4782.71484375,4782.71484375,16326.0,16326.0,,
3951,,,,,,,,,,,,,,,,,,,,,,,-9.65999984741211,,,,,,,,,,4783.59375,4782.421875,16326.0,16324.0,,
3959,,,,,,,,,,,,,,,,,,,,,,,-9.649999618530273,,,,,,,,,,4783.30078125,4783.30078125,16327.0,16327.0,,
3967,,,,,,,,,,,,,,,,,,,,,,,-9.65999984741211,,,,,,,,,,4783.59375,4783.88671875,16328.0,16329.0,,
3976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783.88671875,4783.88671875,16329.0,16328.0,,
3984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4784.47265625,4784.1796875,16330.0,16330.0,,
3992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4784.1796875,4784.47265625,16330.0,16332.0,,
4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4784.765625,4785.05859375,16332.0,16332.0,,
4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785.3515625,4785.9375,16334.0,16336.0,,
4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4786.81640625,4786.23046875,16337.0,16337.0,,
4024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4787.6953125,4787.40234375,16340.0,16341.0,,
4032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788.28125,4788.28125,16343.0,16344.0,,
4040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788.57421875,4788.57421875,16345.0,16345.0,,
4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789.16015625,4788.8671875,16346.0,16346.0,,
4056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788.57421875,4788.8671875,16345.0,16346.0,,
4064,,,,,,,,,,,,,,,,,,,,,,,-9.670000076293945,,,,,,,,,,,4788.57421875,,16345.0,,
4072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788.8671875,,16346.0,,,
4080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789.453125,4789.453125,16346.0,16346.0,,
4089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4789.453125,4789.74609375,16347.0,16349.0,,
4097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4790.625,4791.2109375,16352.0,16351.0,,
4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792.67578125,4793.26171875,16359.0,16358.0,,
4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4794.140625,4794.140625,16362.0,16364.0,,
4123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795.01953125,4795.01953125,16366.0,16367.0,,
4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4794.7265625,4794.43359375,16366.0,16365.0,,
4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4778.61328125,4731.4453125,16311.0,16342.0,,
4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4537.5,4431.73828125,15488.0,15671.0,,
4155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230.46875,4142.28515625,14440.0,14602.0,,
4164,,,,,,,,,,,,,,,,,,,,,,,-11.399999618530273,,,,,,,,,,4067.578125,4085.44921875,13884.0,13885.0,,
4173,,,,,,,,,,,,,,,,,,,,,,,-9.680000305175781,,,,,,,,,,4153.41796875,4188.28125,14004.0,14120.0,,
4181,,,,,,,,,,,,,,,,,,,,,,,-9.670000076293945,,,,,,,,,,4204.39453125,4238.0859375,14351.0,14466.0,,
4189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4299.90234375,4329.78515625,14677.0,14779.0,,
4197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4420.3125,4442.28515625,15088.0,15043.0,,
4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4513.4765625,4531.640625,15406.0,15270.0,,
4213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586.42578125,4620.41015625,15726.0,15771.0,,
4221,,,,,,,,,,,,,,,,,,,,,,,-9.680000305175781,,,,,,,,,,4659.375,4668.45703125,15790.0,15829.0,,
4229,,,,,,,,,,,,,,,,,,,,,,,-9.670000076293945,,,,,,,,,,4674.609375,4683.3984375,15956.0,15986.0,,
4237,,,,,,,,,,,,,,,,,,,,,,,-9.680000305175781,,,,,,,,,,4700.390625,4708.30078125,16044.0,16071.0,,
4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4722.0703125,4729.1015625,16118.0,16142.0,,
4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4741.40625,4746.97265625,16184.0,16203.0,,
4261,,,,,,,,,,,,,,,,,,,,,,,-11.399999618530273,,,,,,,,,,4757.51953125,4761.9140625,16239.0,16254.0,,
4269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4770.1171875,4768.359375,16262.0,16276.0,,
4293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4775.9765625,4779.19921875,16302.0,16296.0,,
4302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.95703125,4783.88671875,16319.0,16329.0,,
4310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4790.33203125,4793.26171875,16336.0,16346.0,,
4319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4794.140625,4796.77734375,16364.0,16361.0,,
4327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4797.65625,4800.29296875,16376.0,16385.0,,
4337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4807.32421875,4806.15234375,16399.0,16405.0,,
4345,,,,,,,,,,,,,,,,,,,,,,,-9.670000076293945,,,,,,,,,,4810.25390625,4808.49609375,16409.0,16413.0,,
4353,,,,,,,,,,,,,,,,,,,,,,,-9.680000305175781,,,,,,,,,,4812.59765625,4811.42578125,16419.0,16423.0,,
4362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4814.35546875,4816.40625,16427.0,16431.0,,
4371,,,,,,,,,,,,,,,,,,,,,,,-9.670000076293945,,,,,,,,,,4816.9921875,4818.75,16433.0,16440.0,,
4380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4819.3359375,4820.5078125,16442.0,16448.0,,
4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4820.80078125,4822.265625,16455.0,16454.0,,
4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4823.4375,4824.609375,16464.0,16468.0,,
4405,,,,,,,,,,,,,,,,,,,,,,,-9.680000305175781,,,,,,,,,,4824.609375,4825.1953125,16468.0,16470.0,,
4413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4829.58984375,4828.7109375,16478.0,16482.0,,
4421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4830.46875,4831.640625,16485.0,16485.0,,
4429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4831.0546875,4831.93359375,16488.0,16492.0,,
4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4832.8125,4833.3984375,16496.0,16498.0,,
4446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4835.15625,4834.5703125,16499.0,16502.0,,
4456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4835.7421875,4836.03515625,16504.0,16507.0,,
4471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4836.9140625,4836.9140625,16506.0,16510.0,,
4482,,,,,,,,,,,,,,,,,,,,,,,-11.399999618530273,,,,,,,,,,4838.0859375,4837.5,16510.0,16512.0,,
4590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,
4831,,,,,,,,,,,,,,,,,,,,,,,-11.390000343322754,,,,,,,,,,,,,,,
5073,,,,,,,,,,,,,,,,,,,,,,,-11.399999618530273,,,,,,,,,,,,,,,
5093,,,,,,,,,,,,,,,,,,,,,,,-11.390000343322754,,,,,,,,,,,,,,,
5214,,,,,,,,,,,,,,,,,,,,,,,-11.399999618530273,,,,,,,,,,,,,,,
5919,,,,,,,,,,,,,,,,,,,,,,,-11.390000343322754,,,,,,,,,,,,,,,
5937,,,,,,,,,,,,,,,,,,,,,,,-11.399999618530273,,,,,,,,,,,,,,,
5997,,,,,,,,,,,,,,,,,,,,,,,-11.390000343322754,,,,,,,,,,,,,,,
6237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4838.96484375,4838.96484375,16517.0,16517.0,,
6245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839.84375,4840.4296875,16520.0,16520.0,,
6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4842.7734375,4841.015625,16523.0,16524.0,,
6261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4843.65234375,4844.23828125,16531.0,16532.0,,
6269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4844.53125,4844.82421875,16536.0,16537.0,,
6277,,,,,,,,,,,,,,,,,,,,,,,-9.670000076293945,,,,,,,,,,4845.41015625,4846.58203125,16539.0,16543.0,,
6285,,,,,,,,,,,,,,,,,,,,,,,-9.680000305175781,,,,,,,,,,4846.2890625,4846.58203125,16542.0,16543.0,,
6293,,,,,,,,,,,,,,,,,,,,,,,-9.680000305175781,,,,,,,,,,4846.875,4846.875,16544.0,16544.0,,
6301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4847.4609375,4847.16796875,16544.0,16545.0,,
6309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4848.6328125,4848.046875,16548.0,16548.0,,
