Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [10]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
5751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3085.83984375,3089.0625,10533.0,10544.0,,
5771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3092.87109375,3096.38671875,10557.0,10569.0,,
5791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.1953125,3103.125,10582.0,10592.0,,
5832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3114.2578125,3117.1875,10630.0,10640.0,,
5852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121.2890625,3124.21875,10654.0,10664.0,,
5874,,,,,,,,,,,,,,,,,,,,,,,-12.449999809265137,,,,,,,,,,3127.734375,3131.25,10676.0,10688.0,,
5893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3133.88671875,3138.28125,10697.0,10712.0,,
5912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140.625,3145.01953125,10720.0,10735.0,,
5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146.77734375,3151.7578125,10741.0,10758.0,,
5972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160.546875,3164.94140625,10788.0,10803.0,,
5997,,,,,,,,,,,,,,,,,,,,,,,-12.4399995803833,,,,,,,,,,3167.28515625,3171.38671875,10811.0,10825.0,,
6013,,,,,,,,,,,,,,,,,,,,,,,-12.449999809265137,,,,,,,,,,3174.31640625,3178.125,10835.0,10848.0,,
6033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3181.93359375,3184.86328125,10861.0,10871.0,,
6053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3188.671875,3191.30859375,10884.0,10893.0,,
6146,,,,,,,,,,,,,,,,,,,,,,,-12.4399995803833,,,,,,,,,,3221.19140625,3217.08984375,10970.0,10981.0,,
6154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3224.4140625,10995.0,11006.0,,
6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228.515625,3232.03125,11020.0,11032.0,,
6194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3235.546875,3238.4765625,11044.0,11054.0,,
6214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3241.40625,3246.09375,11064.0,11080.0,,
6234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3247.8515625,3252.24609375,11086.0,11101.0,,
6255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3253.7109375,3258.10546875,11106.0,11121.0,,
6295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3266.6015625,3270.41015625,11150.0,11163.0,,
6335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3278.90625,3281.54296875,11192.0,11201.0,,
6355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285.05859375,3287.40234375,11213.0,11221.0,,
6375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3291.2109375,3293.5546875,11234.0,11242.0,,
6395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297.65625,3300.29296875,11256.0,11265.0,,
6416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3303.515625,3307.03125,11276.0,11288.0,,
6436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309.08203125,3313.18359375,11295.0,11309.0,,
6456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315.234375,3319.3359375,11316.0,11330.0,,
6476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3321.09375,3325.1953125,11336.0,11350.0,,
6496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3326.66015625,3330.17578125,11355.0,11367.0,,
6516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3333.10546875,3336.03515625,11377.0,11387.0,,
6536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3339.2578125,3341.6015625,11398.0,11406.0,,
6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3345.703125,3348.046875,11420.0,11428.0,,
6577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3351.85546875,3354.78515625,11441.0,11451.0,,
6597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357.12890625,3360.9375,11459.0,11472.0,,
6617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3363.28125,3367.08984375,11480.0,11493.0,,
6637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370.3125,3373.828125,11504.0,11516.0,,
6677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380.859375,3384.08203125,11540.0,11551.0,,
6698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3386.71875,3389.6484375,11560.0,11570.0,,
6718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393.75,3396.09375,11584.0,11592.0,,
6739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3399.31640625,3402.24609375,11603.0,11613.0,,
6778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3410.7421875,3414.2578125,11642.0,11654.0,,
6798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417.7734375,3420.99609375,11666.0,11677.0,,
6818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422.4609375,3425.390625,11682.0,11692.0,,
6858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3434.765625,3437.109375,11724.0,11732.0,,
6878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445.60546875,3449.4140625,11744.0,11754.0,,
6898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3451.7578125,3455.56640625,11782.0,11795.0,,
6919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458.203125,3460.83984375,11804.0,11813.0,,
6938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3462.59765625,3465.234375,11819.0,11828.0,,
6979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474.90234375,3476.66015625,11861.0,11867.0,,
7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3479.00390625,3482.2265625,11875.0,11886.0,,
7039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3490.72265625,3493.9453125,11915.0,11926.0,,
7059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495.1171875,3498.33984375,11930.0,11941.0,,
7080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.09765625,3502.44140625,11947.0,11955.0,,
7211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530.859375,3533.7890625,12052.0,12062.0,,
7220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3536.42578125,3538.76953125,12071.0,12079.0,,
7240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.11328125,3544.04296875,12087.0,12097.0,,
7308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3556.34765625,3558.984375,12139.0,12148.0,,
7321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3562.5,3564.55078125,12160.0,12167.0,,
7361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3571.875,3575.390625,12192.0,12204.0,,
7381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577.734375,3580.37109375,12212.0,12221.0,,
7422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3588.28125,3590.625,12248.0,12256.0,,
7442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592.96875,3595.8984375,12264.0,12274.0,,
7462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598.53515625,3600.87890625,12283.0,12291.0,,
7482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603.22265625,3606.15234375,12299.0,12309.0,,
7502,,,,,,,,,,,,,,,,,,,,,,,-12.430000305175781,,,,,,,,,,3608.49609375,3611.42578125,12317.0,12327.0,,
7522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613.4765625,3616.40625,12334.0,12344.0,,
7542,,,,,,,,,,,,,,,,,,,,,,,-12.4399995803833,,,,,,,,,,3618.75,3620.80078125,12352.0,12359.0,,
7583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3628.41796875,3630.76171875,12385.0,12393.0,,
7603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3633.69140625,3636.03515625,12403.0,12411.0,,
7623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3637.5,3640.4296875,12416.0,12426.0,,
7663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647.4609375,3649.51171875,12450.0,12457.0,,
7683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3651.85546875,3654.4921875,12465.0,12474.0,,
7703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3657.12890625,3659.765625,12483.0,12492.0,,
7744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.796875,3669.140625,12516.0,12524.0,,
7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670.3125,3672.94921875,12528.0,12537.0,,
7784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675.87890625,3678.80859375,12547.0,12557.0,,
7804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3679.6875,3682.6171875,12560.0,12570.0,,
7825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684.9609375,3686.71875,12578.0,12584.0,,
7844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689.0625,3690.52734375,12592.0,12597.0,,
7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698.73046875,3700.78125,12625.0,12632.0,,
7905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702.24609375,3704.8828125,12637.0,12646.0,,
7925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707.51953125,3709.27734375,12655.0,12661.0,,
7945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3711.03515625,3713.37890625,12667.0,12675.0,,
7965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3716.6015625,3719.23828125,12686.0,12695.0,,
7985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3719.23828125,3722.16796875,12695.0,12705.0,,
8006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725.09765625,3726.26953125,12715.0,12719.0,,
8046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3733.88671875,3736.23046875,12745.0,12753.0,,
8066,,,,,,,,,,,,,,,,,,,,,,,-12.430000305175781,,,,,,,,,,3736.5234375,3739.453125,12754.0,12764.0,,
8086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742.3828125,3743.84765625,12774.0,12779.0,,
8106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3745.3125,3747.65625,12784.0,12792.0,,
8126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751.171875,3753.515625,12804.0,12812.0,,
8147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3753.515625,3757.03125,12812.0,12824.0,,
8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759.66796875,3760.83984375,12833.0,12837.0,,
8207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3768.45703125,3771.09375,12863.0,12872.0,,
8374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3796.2890625,3798.92578125,12958.0,12967.0,,
8388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804.4921875,3806.8359375,12986.0,12994.0,,
8408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3808.30078125,3809.47265625,12999.0,13003.0,,
8448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3815.625,3818.26171875,13024.0,13033.0,,
8469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820.01953125,3821.19140625,13039.0,13043.0,,
8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.94921875,3824.4140625,13049.0,13054.0,,
8509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827.9296875,3830.56640625,13066.0,13075.0,,
8529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830.56640625,3833.49609375,13075.0,13085.0,,
8549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3835.546875,3836.42578125,13092.0,13095.0,,
8569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3839.0625,3841.69921875,13104.0,13113.0,,
8590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3843.45703125,,13119.0,,,
8609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3847.55859375,3849.0234375,13133.0,13138.0,,
8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851.07421875,3852.24609375,13145.0,13149.0,,
8798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3881.8359375,3884.47265625,13250.0,13259.0,,
8810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3885.05859375,3887.40234375,13261.0,13269.0,,
8831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3889.16015625,3890.0390625,13275.0,13278.0,,
8850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3892.67578125,3895.01953125,13287.0,13295.0,,
8870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3896.484375,3899.12109375,13300.0,13309.0,,
8910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3903.80859375,3905.56640625,13325.0,13331.0,,
8930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907.32421875,3910.546875,13337.0,13348.0,,
8951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3911.42578125,3912.890625,13351.0,13356.0,,
8991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3918.75,3921.97265625,13376.0,13387.0,,
9158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3948.046875,3948.92578125,13476.0,13479.0,,
9192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3955.078125,3958.0078125,13500.0,13510.0,,
9212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.30078125,3959.765625,13511.0,13516.0,,
9253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965.625,3968.5546875,13536.0,13546.0,,
9273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3969.43359375,3970.3125,13549.0,13552.0,,
9293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973.53515625,3975.0,13563.0,13568.0,,
9313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3975.87890625,3979.1015625,13571.0,13582.0,,
9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979.98046875,3980.859375,13585.0,13588.0,,
9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983.7890625,3985.546875,13598.0,13604.0,,
9373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3986.1328125,3989.6484375,13606.0,13618.0,,
9393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990.52734375,3991.40625,13621.0,13624.0,,
9532,,,,,,,,,,,,,,,,,,,,,,,-12.4399995803833,,,,,,,,,,4014.55078125,4015.72265625,13703.0,13707.0,,
9554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016.6015625,,13710.0,,,
9574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.41015625,4021.875,13723.0,13728.0,,
9595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4024.8046875,4025.68359375,13738.0,13741.0,,
9615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4027.1484375,4029.78515625,13746.0,13755.0,,
9636,,,,,,,,,,,,,,,,,,,,,,,-12.430000305175781,,,,,,,,,,,,,,,
9655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4035.3515625,4036.5234375,13774.0,13778.0,,
9675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4037.6953125,4040.33203125,13782.0,13791.0,,
9695,,,,,,,,,,,,,,,,,,,,,,,-12.4399995803833,,,,,,,,,,4040.625,4042.08984375,13792.0,13797.0,,
9716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4045.3125,4046.484375,13808.0,13812.0,,
9736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4047.36328125,4050.29296875,13815.0,13825.0,,
9756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4050.0,4051.46484375,13824.0,13829.0,,
9796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4057.6171875,4059.66796875,13850.0,13857.0,,
9816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4059.375,4061.1328125,13856.0,13862.0,,
9836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4063.76953125,4065.234375,13871.0,13876.0,,
9856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4067.28515625,,13883.0,,,
9876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4068.75,4071.09375,13888.0,13896.0,,
