Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [10]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4818.75,4817.87109375,16448.0,16445.0,,
659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4817.87109375,,16445.0,,,
679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4817.28515625,4817.28515625,16443.0,16443.0,,
699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4816.40625,4816.40625,16440.0,16440.0,,
719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4816.11328125,,16439.0,,,
740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4815.234375,4815.8203125,16436.0,16438.0,,
1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4814.94140625,,,,,
1015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810.546875,4810.83984375,16421.0,16421.0,,
1016,,,,,,,,,,,,,,,,,,,,,,,-12.829999923706055,,,,,,,,,,4810.546875,4810.83984375,16420.0,16421.0,,
1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810.83984375,,16421.0,,,
1062,,,,,,,,,,,,,,,,,,,,,,,-12.819999694824219,,,,,,,,,,4811.71875,4811.1328125,,16422.0,,
1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4811.42578125,16424.0,16423.0,,
1102,,,,,,,,,,,,,,,,,,,,,,,-12.829999923706055,,,,,,,,,,4811.1328125,4810.83984375,16422.0,16421.0,,
