Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [10]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.1015625,501.26953125,1806.0,1711.0,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.234375,585.9375,2100.0,2000.0,,
2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.41796875,,,,,
2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0,2401.0,2304.0,,
2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.703125,,,,,
2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.234375,2716.0,2612.0,,
2982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.28515625,959.1796875,3387.0,3274.0,,
3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.23828125,,,,,
3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.01171875,3735.0,3625.0,,
3023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.39453125,1167.7734375,4111.0,3986.0,,
3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.7890625,,4382.0,,
3063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.33984375,,4517.0,,,
3083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.375,1539.2578125,5408.0,5254.0,,
3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.65625,1675.78125,5880.0,5720.0,,
3123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.71484375,1813.4765625,6341.0,6190.0,,
3163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.86328125,,,,,
3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063.37890625,6775.0,7043.0,,
3204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202.5390625,2266.69921875,7518.0,7737.0,,
3224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.1171875,2349.90234375,7834.0,8021.0,,
3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.875,2424.609375,8352.0,8276.0,,
3264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.5703125,2489.35546875,8566.0,8497.0,,
3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.890625,2546.19140625,8748.0,8691.0,,
3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.1953125,2638.4765625,9046.0,9006.0,,
3345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.765625,2675.390625,9164.0,9132.0,,
3365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2715.52734375,2706.73828125,9269.0,9239.0,,
3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.7734375,2733.984375,9362.0,9332.0,,
3405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2766.2109375,2758.30078125,9442.0,9415.0,,
3425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2786.71875,2779.39453125,9512.0,9487.0,,
3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.17578125,2798.14453125,9575.0,9551.0,,
3465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2821.2890625,2815.4296875,9630.0,9610.0,,
3486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2836.5234375,2831.54296875,9682.0,9665.0,,
3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851.46484375,2846.19140625,9733.0,9715.0,,
3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860.25390625,,9763.0,,
3546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2864.94140625,,9779.0,,,
3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890.13671875,2886.328125,9865.0,9852.0,,
3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902.1484375,2898.33984375,9906.0,,,
3587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9893.0,,
3606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912.98828125,,,,,
3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2909.765625,9943.0,9932.0,,
3627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2924.12109375,2920.8984375,9981.0,9970.0,,
3647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934.66796875,2931.73828125,10017.0,10007.0,,
3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2941.9921875,,10042.0,,
3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965.72265625,,,,,
3688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2962.79296875,10088.0,10078.0,,
3708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10123.0,10113.0,,
3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2975.68359375,2982.421875,10157.0,10180.0,,
3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2985.3515625,2992.08984375,10190.0,,,
3767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3004.6875,3001.46484375,10256.0,10245.0,,
3787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3010.83984375,,10277.0,,
3807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013.76953125,3019.62890625,10287.0,10307.0,,
3827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3031.640625,3028.41796875,,,,
3828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10348.0,10337.0,,
3848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3040.4296875,3037.20703125,10378.0,10367.0,,
3888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056.8359375,3053.61328125,10434.0,10423.0,,
3908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061.5234375,,10450.0,,
3928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072.36328125,3069.43359375,10487.0,10477.0,,
3948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3077.34375,,10504.0,,
3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3079.6875,3084.66796875,10512.0,10529.0,,
4009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3102.83203125,3100.1953125,10591.0,10582.0,,
4029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3107.8125,,10608.0,,
4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110.15625,,10616.0,,,
4069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3117.48046875,3122.75390625,10641.0,10659.0,,
4089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132.12890625,3130.078125,10691.0,10684.0,,
4133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3139.453125,3144.140625,10716.0,10732.0,,
4150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3152.9296875,3150.5859375,10762.0,10754.0,,
4170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158.7890625,3157.32421875,10782.0,10777.0,,
4190,,,,,,,,,,,,,,,,,,,,,,,-9.510000228881836,,,,,,,,,,,,,,,
4210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171.6796875,3170.21484375,10826.0,10821.0,,
4230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3178.41796875,3176.953125,10849.0,10844.0,,
4250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3185.7421875,3183.984375,10874.0,10868.0,,
4272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3193.359375,3190.4296875,10900.0,10890.0,,
4290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0859375,,,,,,
4311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1640625,3200.09765625,3203.3203125,10923.0,10934.0,,
4331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3046875,3205.95703125,3209.47265625,10943.0,10955.0,,
4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3984375,3218.26171875,3215.33203125,10985.0,10975.0,,
4371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5234375,3223.53515625,3222.0703125,11003.0,10998.0,,
4391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.640625,,3228.22265625,,11019.0,,
4411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7265625,3235.25390625,3233.49609375,11043.0,11037.0,,
4431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84375,,3238.18359375,,11053.0,,
4452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90625,3241.40625,3241.69921875,11064.0,11065.0,,
4472,,,,,,,,,,,,,,,,,,,,,,,-9.5,,,,,,,,,0.96875,3243.75,3243.45703125,11072.0,11071.0,,
4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9921875,,3245.21484375,,11077.0,,
4512,,,,,,,,,,,,,,,,,,,,,,,-9.510000228881836,,,,,,,,,1.0,3244.62890625,3246.38671875,11075.0,11081.0,,
4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3246.09375,3247.265625,11080.0,11084.0,,
4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.78125,3250.78125,11096.0,11096.0,,
4616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3254.8828125,3256.34765625,11110.0,11115.0,,
4632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3258.3984375,,,,,
4633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3261.9140625,11122.0,11134.0,,
4653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263.0859375,3266.30859375,11138.0,11149.0,,
4673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3267.1875,3270.99609375,11152.0,11165.0,,
4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3277.734375,3276.85546875,11188.0,11185.0,,
4713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283.0078125,3281.8359375,11206.0,11202.0,,
4733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3288.28125,3286.5234375,11224.0,11218.0,,
4753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3293.84765625,3291.796875,11243.0,11236.0,,
4773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3299.4140625,3297.0703125,11262.0,11254.0,,
4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3302.34375,,11272.0,,
4814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3305.56640625,3308.49609375,11283.0,11293.0,,
4834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3311.1328125,3314.6484375,11302.0,11314.0,,
4854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3316.9921875,3321.38671875,11322.0,11337.0,,
4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3328.7109375,3332.8125,11362.0,11376.0,,
4915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340.4296875,3338.96484375,11402.0,11397.0,,
4935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3343.65234375,,11413.0,,
4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.68359375,3348.6328125,11437.0,11430.0,,
4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3356.8359375,3354.4921875,11458.0,11450.0,,
4995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3361.23046875,,11473.0,,
5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368.5546875,,,,,
5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3366.50390625,11498.0,11491.0,,
5036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3372.36328125,,11511.0,,
5056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373.2421875,3378.22265625,11514.0,11531.0,,
5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385.546875,3384.08203125,11556.0,11551.0,,
5096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3388.4765625,,11566.0,,
5116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3395.80078125,3393.75,11591.0,11584.0,,
5137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401.953125,3399.0234375,11612.0,11602.0,,
5156,,,,,,,,,,,,,,,,,,,,,,,-9.520000457763672,,,,,,,,,,3408.10546875,3405.76171875,11633.0,11625.0,,
5176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413.0859375,3411.03515625,11650.0,11643.0,,
5196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3418.9453125,3417.7734375,11670.0,11666.0,,
5216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423.6328125,,11686.0,,
5237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430.95703125,3429.19921875,11711.0,11705.0,,
5256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3435.05859375,3433.30078125,11725.0,11719.0,,
5297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447.94921875,3445.01953125,11769.0,11759.0,,
5337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457.03125,3456.4453125,11800.0,11798.0,,
5357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3464.35546875,3462.3046875,11825.0,11818.0,,
5380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3466.69921875,,11833.0,,
5399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3468.75,,11840.0,,,
5417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3472.8515625,3476.953125,11854.0,11868.0,,
5458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3484.27734375,3487.5,11893.0,11904.0,,
5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3488.671875,,,,,
5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493.65234375,11908.0,11925.0,,
5501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499.8046875,3498.6328125,11946.0,11942.0,,
5519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504.4921875,3502.734375,11962.0,11956.0,,
5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.59375,,11976.0,,
5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511.23046875,,11985.0,,,
5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3515.625,3519.43359375,12000.0,12013.0,,
5599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.60546875,3525.0,12017.0,12032.0,,
5619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526.7578125,3529.6875,12038.0,12048.0,,
5639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3535.546875,3534.375,12068.0,12064.0,,
5659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3542.28515625,3540.234375,12091.0,12084.0,,
5679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3545.21484375,,12101.0,,
5699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3546.6796875,3549.90234375,12106.0,12117.0,,
5720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3551.66015625,3556.0546875,12123.0,12138.0,,
5740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3562.79296875,3560.44921875,12161.0,12153.0,,
5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.015625,,12172.0,,
5780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567.7734375,3571.2890625,12178.0,12190.0,,
5801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578.02734375,3576.5625,12213.0,12208.0,,
5821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583.30078125,3581.54296875,12231.0,12225.0,,
5860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587.6953125,3591.2109375,12246.0,12258.0,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3597.65625,3595.60546875,12280.0,12273.0,,
5902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.5859375,,12290.0,,
5921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3602.34375,3605.2734375,12296.0,12306.0,,
5941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607.32421875,3609.9609375,12313.0,12322.0,,
5961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3616.40625,3614.6484375,12344.0,12338.0,,
5982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3619.62890625,,12355.0,,
6002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625.78125,3624.31640625,12376.0,12371.0,,
6021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3628.7109375,,12386.0,,
6042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3629.8828125,3633.3984375,12390.0,12402.0,,
6063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634.86328125,3637.79296875,12407.0,12417.0,,
6082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3638.96484375,3642.48046875,12421.0,12433.0,,
6103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3644.23828125,3647.16796875,12439.0,12449.0,,
6123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3648.92578125,3651.26953125,12455.0,12463.0,,
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652.734375,,,,,
6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3656.25,12468.0,12480.0,,
6163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3661.81640625,,,,,
6164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660.64453125,12499.0,12495.0,,
6184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.796875,3665.0390625,12516.0,12510.0,,
6202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669.140625,,12524.0,,
6223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670.60546875,3673.828125,12529.0,12540.0,,
6243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675.87890625,3678.80859375,12547.0,12557.0,,
6263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684.66796875,3683.203125,12577.0,12572.0,,
6283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687.3046875,,,,
6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12586.0,,
6303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3693.1640625,,,,,
6304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691.69921875,12606.0,12601.0,,
6324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697.265625,,12620.0,,
6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698.4375,,,,,
6344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701.07421875,12624.0,12633.0,,
6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707.2265625,3705.46875,12654.0,12648.0,,
6384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710.15625,,,,,
6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708.984375,12664.0,12660.0,,
6404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713.96484375,,12677.0,,
6424,,,,,,,,,,,,,,,,,,,,,,,-9.529999732971191,,,,,,,,,,3716.015625,3718.359375,12684.0,12692.0,,
6444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3724.51171875,3722.4609375,12713.0,12706.0,,
6445,,,,,,,,,,,,,,,,,,,,,,,-9.520000457763672,,,,,,,,,,,,,,,
6464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727.44140625,,,,,
6465,,,,,,,,,,,,,,,,,,,,,,,-9.529999732971191,,,,,,,,,,,3725.68359375,12723.0,12717.0,,
6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.25,,12736.0,,
6505,,,,,,,,,,,,,,,,,,,,,,,-9.520000457763672,,,,,,,,,,3733.30078125,3735.9375,12743.0,12752.0,,
6525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735.9375,3739.453125,12752.0,12764.0,,
6545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741.796875,3742.96875,,,,
6546,,,,,,,,,,,,,,,,,,,,,,,-9.529999732971191,,,,,,,,,,,,12772.0,12776.0,,
6565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744.43359375,3747.94921875,12781.0,12793.0,,
6605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3752.05078125,3755.2734375,12807.0,12818.0,,
6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3757.32421875,3758.7890625,12825.0,12830.0,,
6645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765.52734375,3763.76953125,,,,
6646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12853.0,12847.0,,
6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3768.1640625,,12862.0,,
6686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3768.1640625,3771.6796875,12862.0,12874.0,,
6706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776.66015625,3775.1953125,12891.0,12886.0,,
6727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3782.51953125,3780.46875,12911.0,12904.0,,
6746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3784.5703125,,12918.0,,
6768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3790.4296875,3788.0859375,12938.0,12930.0,,
