Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [10]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17734.0,17737.0,,
799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.09375,,,,,
800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195.80078125,17736.0,,,
801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195.21484375,,,17735.0,,
803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.38671875,,17733.0,,,
806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5198.73046875,,,,
807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17737.0,,,
808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5197.8515625,,,17745.0,,
820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.31640625,17742.0,,,
821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.78125,,,17747.0,,
1515,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1516,,,,,,,true,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,,5200.0,0.047,,,,,,,,,,
1517,,,,,33.0,,,0.0,0.0,,1.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,0.047,,,,,0.0015,5200.0,,-0.0,,,,,0.0,0.0
1518,,,,,,,,,,,,,,,,,,,0.0,,,,,,2.0E-5,0.0015,,,,,0.0078125,,,,,,,
1629,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,0.0,0.0,0.0,0.0,,
1729,,,,,,,,,,,,,,,,,,,,,,,-4.889999866485596,,,,,,,,,,,,,,,
2152,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
3257,,,,,,,,,,,,,,,,,,,,,,,-4.889999866485596,,,,,,,,,,,,,,,
3318,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
3338,,,,,,,,,,,,,,,,,,,,,,,-4.889999866485596,,,,,,,,,,,,,,,
3359,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
3378,,,,,,,,,,,,,,,,,,,,,,,-4.889999866485596,,,,,,,,,,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
3418,,,,,,,,,,,,,,,,,,,,,,,-4.889999866485596,,,,,,,,,,,,,,,
3439,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.78125,5203.7109375,17752.0,,,
4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202.83203125,,,17762.0,,
4290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17759.0,,,
4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.8828125,,,,,
4364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,
4465,,,,,,,,,,,,,,,,,,,,,,,-4.909999847412109,,,,,,,,,,,,,,,
4605,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
4907,,,,,,,,,,,,,,,,,,,,,,,-4.909999847412109,,,,,,,,,,,,,,,
4967,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
5008,,,,,,,,,,,,,,,,,,,,,,,-4.909999847412109,,,,,,,,,,,,,,,
5028,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
5310,,,,,,,,,,,,,,,,,,,,,,,-4.909999847412109,,,,,,,,,,,,,,,
5330,,,,,,,,,,,,,,,,,,,,,,,-4.900000095367432,,,,,,,,,,,,,,,
5572,,,,,,,,,,,,,,,,,,,,,,,-4.909999847412109,,,,,,,,,,,,,,,
5974,,,,,,,,,,,,,,,,,,,,,,,-4.920000076293945,,,,,,,,,,,,,,,
6777,,,,,,,,,,,,,,,,,,,,,,,-4.929999828338623,,,,,,,,,,,,,,,
7079,,,,,,,,,,,,,,,,,,,,,,,-4.920000076293945,,,,,,,,,,,,,,,
7099,,,,,,,,,,,,,,,,,,,,,,,-4.929999828338623,,,,,,,,,,,,,,,
7421,,,,,,,,,,,,,,,,,,,,,,,-4.920000076293945,,,,,,,,,,,,,,,
8455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.8828125,,17766.0,,,
8456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.8828125,,,,
8457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,,,17766.0,,
8458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.0546875,17768.0,,,
8459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17770.0,,
8460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.17578125,,,,,
8468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.58984375,,,,
8470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17767.0,,,
8471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,,,17765.0,,
8486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.0546875,,,,
8488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17768.0,17770.0,,
8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.76171875,,,,,
8490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,,,,
8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17769.0,,,
8572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.17578125,,,17768.0,,
8573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.7109375,,,,
8574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17767.0,17762.0,,
8575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.58984375,,,,,
8587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,
9171,,,,,,,,,,,,,,,,,,,,,,,-4.929999828338623,,,,,,,,,,,,,,,
9211,,,,,,,,,,,,,,,,,,,,,,,-4.920000076293945,,,,,,,,,,,,,,,
9393,,,,,,,,,,,,,,,,,,,,,,,-4.929999828338623,,,,,,,,,,,,,,,
11814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.58984375,5206.34765625,,,,
11815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17765.0,17771.0,,
11817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.76171875,,,,,
11818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.58984375,17769.0,,,
11819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17765.0,,
11820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,5204.00390625,,,,
11821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17768.0,17763.0,,
11822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.76171875,,,,,
11823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.8828125,17769.0,,,
11824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.296875,,,17766.0,,
11825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,,,,
11826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17764.0,17768.0,,
11827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.76171875,,,,,
11828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.76171875,17769.0,,,
11829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17769.0,,
11830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.93359375,,,,,
11831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.34765625,,17773.0,,,
11832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.93359375,,17771.0,,,
11833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.640625,,,,
11834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17773.0,,,
11835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.34765625,,,17772.0,,
11836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.93359375,,,,
11837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17771.0,17773.0,,
11838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.0546875,5204.8828125,,,,
11839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17770.0,,,
11840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.640625,,17766.0,,
11841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.00390625,,,17772.0,,
11842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.58984375,,,,
11843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17763.0,17765.0,,
11845,,,,,,,,,,,,,,,,,,,,,,,-4.940000057220459,,,,,,,,,,5204.8828125,5203.41796875,,,,
11846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17766.0,,,
11847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17761.0,,
11848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.7109375,,,,,
11849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,17762.0,,,
11850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17768.0,,
11851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202.5390625,,,,,
11852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.41796875,,,,
11853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17758.0,,,
11974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,17758.0,0.0,,
11999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.58984375,,,17761.0,,
12067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,
12489,,,,,,,,,,,,,,,,,,,,,,,-4.949999809265137,,,,,,,,,,,,,,,
12493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.125,,,,
12494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.58984375,,17765.0,,,
12495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17760.0,,
12496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.41796875,,,,,
12497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,,,,
12498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17761.0,,,
12499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17768.0,,
12500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.7109375,,,,,
12501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.296875,,,,
12502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17762.0,,,
12503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17764.0,,
12509,,,,,,,,,,,,,,,,,,,,,,,-4.940000057220459,,,,,,,,,,,,,,,
12522,,,,,,,,,,,,,,,,,,,,,,,-4.480000019073486,,,,,,,,,,,,,,,
12527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
12528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
12529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
12591,,,,,,,,,,,,,,,,,,,,,,,-4.46999979019165,,,,,,,,,,,,,,,
12650,,,,,,,,,,,,,,,,,,,,,,,-4.949999809265137,,,,,,,,,,,,,,,
13916,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
13958,,,,,,,,,,,,,,,,,,,,,,,-4.949999809265137,,,,,,,,,,,,,,,
15726,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
15746,,,,,,,,,,,,,,,,,,,,,,,-4.949999809265137,,,,,,,,,,,,,,,
15827,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
15869,,,,,,,,,,,,,,,,,,,,,,,-4.480000019073486,,,,,,,,,,,,,,,
15871,,,,,,,,,,,,,,,,,,,,,,,-4.46999979019165,,,,,,,,,,,,,,,
15872,,,,,,,,,,,,,,,,,,,,,,,-4.480000019073486,,,,,,,,,,,,,,,
16019,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
16269,,,,,,,,,,,,,,,,,,,,,,,-4.96999979019165,,,,,,,,,,,,,,,
16511,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
16531,,,,,,,,,,,,,,,,,,,,,,,-4.96999979019165,,,,,,,,,,,,,,,
16551,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
16692,,,,,,,,,,,,,,,,,,,,,,,-4.96999979019165,,,,,,,,,,,,,,,
16712,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
16732,,,,,,,,,,,,,,,,,,,,,,,-4.96999979019165,,,,,,,,,,,,,,,
16772,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
17073,,,,,,,,,,,,,,,,,,,,,,,-4.96999979019165,,,,,,,,,,,,,,,
17093,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
19043,,,,,,,,,,,,,,,,,,,,,,,-4.96999979019165,,,,,,,,,,,,,,,
19064,,,,,,,,,,,,,,,,,,,,,,,-4.960000038146973,,,,,,,,,,,,,,,
19104,,,,,,,,,,,,,,,,,,,,,,,-4.96999979019165,,,,,,,,,,,,,,,
19567,,,,,,,,,,,,,,,,,,,,,,,-4.980000019073486,,,,,,,,,,,,,,,
20675,,,,,,,,,,,,,,,,,,,,,,,-4.980000019073486,,,,,,,,,,,,,,,
20733,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
21659,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
21680,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
21820,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
21860,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
22021,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
22121,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
23167,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
23188,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
23208,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
23248,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
23289,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
23309,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
23450,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
23571,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
23691,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
23712,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
24052,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
24072,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
24193,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
24374,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
24757,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
24777,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
24817,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
24998,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
25501,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
25541,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
25561,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
25701,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
25722,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
25762,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
25782,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
25802,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
26205,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
26265,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
26306,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
26326,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
26406,,,,,,,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,
26668,,,,,,,,,,,,,,,,,,,,,,,-4.989999771118164,,,,,,,,,,,,,,,
