Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4519.62890625,4512.01171875,15427.0,15401.0,,
317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4577.05078125,4572.36328125,15623.0,,,
318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15607.0,,
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634.47265625,4628.3203125,,,,
336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15819.0,,,
337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15798.0,,
354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4688.0859375,,,,,
355,,,,,,,,,,,,,,,,,,,,,,,-5.070000171661377,,,,,,,,,,,,,4684.27734375,16002.0,15989.0,,
375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4741.40625,4735.546875,16184.0,16164.0,,
395,,,,,,,,,,,,,,,,,,,,,,,-5.059999942779541,,,,,,,,,,,,4791.50390625,4786.23046875,16355.0,16337.0,,
415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839.55078125,4834.86328125,16519.0,16503.0,,
435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4886.1328125,4881.4453125,16678.0,,,
436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16662.0,,
458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4932.12890625,4925.390625,16835.0,16812.0,,
485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4972.8515625,4969.62890625,,,,
486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16974.0,16963.0,,
496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014.453125,5011.5234375,17116.0,17106.0,,
515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5055.76171875,5049.609375,17257.0,17236.0,,
536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5092.96875,5089.16015625,17384.0,17371.0,,
557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5127.83203125,5126.07421875,17503.0,17497.0,,
576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.33203125,5160.3515625,17631.0,17614.0,,
597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5198.73046875,5193.75,17745.0,,,
598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17728.0,,
616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5230.37109375,5228.3203125,17853.0,17846.0,,
637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261.1328125,5258.49609375,,,,
638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17958.0,17949.0,,
657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5292.7734375,5288.671875,18066.0,18052.0,,
677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5320.60546875,5317.08984375,18161.0,18149.0,,
697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5349.0234375,5345.80078125,18258.0,18247.0,,
717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5374.8046875,5372.4609375,18346.0,,,
718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18338.0,,
738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.87890625,5397.94921875,18435.0,18425.0,,
758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5425.1953125,5422.55859375,18518.0,18509.0,,
781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5448.92578125,5446.875,18599.0,18592.0,,
797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.8984375,5468.84765625,,,,
798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18674.0,18667.0,,
818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5494.62890625,5490.234375,18755.0,18740.0,,
841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5514.84375,,,,,
842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5512.79296875,18824.0,18817.0,,
858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5534.1796875,5532.71484375,18890.0,18885.0,,
878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5554.98046875,5552.34375,18961.0,18952.0,,
898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.0234375,5572.8515625,19026.0,19022.0,,
918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5591.89453125,,,,,
919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5591.6015625,19087.0,19086.0,,
939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5610.9375,5607.71484375,19152.0,19141.0,,
958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5629.6875,,,,,
959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5625.5859375,19216.0,19202.0,,
979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5645.21484375,5642.87109375,19269.0,19261.0,,
999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660.44921875,5659.5703125,19321.0,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19318.0,,
1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5675.68359375,5674.51171875,19373.0,,,
1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19369.0,,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691.2109375,5690.33203125,,,,
1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19426.0,19423.0,,
1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5705.2734375,5704.98046875,19474.0,19473.0,,
1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5720.21484375,5719.04296875,19525.0,19521.0,,
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5734.5703125,,,,,
1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5732.2265625,19574.0,19566.0,,
1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5748.33984375,5745.99609375,19621.0,19613.0,,
1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5760.3515625,5758.88671875,19662.0,19657.0,,
1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5772.65625,5770.60546875,19704.0,19697.0,,
1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5784.375,5782.6171875,19744.0,19738.0,,
1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5796.6796875,,,,,
1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5793.75,19786.0,19776.0,,
1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5808.10546875,5805.17578125,19825.0,19815.0,,
1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5818.9453125,5817.1875,19862.0,19856.0,,
1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5828.90625,5828.90625,19896.0,19896.0,,
1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5838.8671875,5839.453125,19930.0,19932.0,,
1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848.2421875,5849.70703125,19962.0,19967.0,,
1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5857.32421875,5859.08203125,19993.0,19999.0,,
1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5867.28515625,5867.578125,20027.0,20028.0,,
1360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5876.66015625,5876.07421875,20059.0,20057.0,,
1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5885.7421875,5884.5703125,20090.0,,,
1381,,,,,,,,,,,,,,,,,,,,,,,-5.070000171661377,,,,,,,,,,,,,,,20086.0,,
1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5894.23828125,,,,,
1406,,,,,,,,,,,,,,,,,,,,,,,-5.059999942779541,,,,,,,,,,,,,5892.7734375,20119.0,20114.0,,
1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903.02734375,5900.9765625,20149.0,20142.0,,
1442,,,,,,,,,,,,,,,,,,,,,,,-5.070000171661377,,,,,,,,,,,,5910.9375,5909.47265625,20176.0,20171.0,,
1461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5918.84765625,5917.3828125,20203.0,20198.0,,
1483,,,,,,,,,,,,,,,,,,,,,,,-5.059999942779541,,,,,,,,,,,,5926.171875,5924.70703125,20228.0,20223.0,,
1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5933.49609375,5932.03125,20253.0,20248.0,,
1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5940.234375,5938.76953125,20276.0,20271.0,,
1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5946.6796875,5945.21484375,,,,
1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20298.0,20293.0,,
1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5952.83203125,5951.953125,20319.0,20316.0,,
1582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5958.984375,5958.10546875,,,,
1583,,,,,,,,,,,,,,,,,,,,,,,-5.070000171661377,,,,,,,,,,,,,,20340.0,20337.0,,
1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5964.84375,5964.55078125,20360.0,,,
1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20359.0,,
1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5976.26953125,5975.68359375,20380.0,20379.0,,
1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20418.0,,,
1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5981.8359375,5981.25,,20416.0,,
1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5987.109375,,,,,
1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5986.5234375,20436.0,20434.0,,
1683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5992.08984375,5991.2109375,20453.0,20450.0,,
1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5996.19140625,5995.60546875,20467.0,20465.0,,
1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,6000.0,20480.0,20480.0,,
1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6002.9296875,6002.63671875,20490.0,20489.0,,
1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6005.2734375,6005.2734375,20498.0,,,
1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20498.0,,
1784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006.73828125,6006.73828125,20503.0,20503.0,,
1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008.7890625,6008.49609375,20510.0,20509.0,,
1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009.66796875,6009.08203125,20513.0,20511.0,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6010.546875,6010.25390625,20516.0,20515.0,,
1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011.1328125,6010.83984375,20518.0,20517.0,,
1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011.71875,6011.42578125,20520.0,20519.0,,
1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011.42578125,,20519.0,,,
1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011.1328125,6011.1328125,20518.0,20518.0,,
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6010.546875,6010.546875,20516.0,,,
1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20516.0,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009.9609375,6009.9609375,20514.0,20514.0,,
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008.7890625,6009.08203125,20510.0,20511.0,,
2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008.203125,6008.203125,20508.0,20508.0,,
2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006.73828125,6006.73828125,20503.0,20503.0,,
2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6005.56640625,6005.859375,20499.0,20500.0,,
2092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6004.1015625,6004.39453125,20494.0,20495.0,,
2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6002.63671875,6002.9296875,20489.0,20490.0,,
2126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.87890625,6001.171875,20483.0,20484.0,,
2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5999.4140625,5999.70703125,20478.0,20479.0,,
2167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5997.36328125,5997.36328125,,,,
2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20471.0,20471.0,,
2187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5995.3125,5995.60546875,20464.0,20465.0,,
2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5993.26171875,,,,,
2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5993.26171875,20457.0,20457.0,,
2227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5990.91796875,5991.2109375,20449.0,20450.0,,
2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5988.28125,,,,,
2251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5988.57421875,20440.0,20441.0,,
2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5985.9375,5986.23046875,20432.0,20433.0,,
2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5983.30078125,5983.59375,20423.0,20424.0,,
2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5980.6640625,5980.95703125,20414.0,20415.0,,
2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5977.44140625,5978.02734375,20403.0,20405.0,,
2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5974.8046875,5975.390625,20394.0,20396.0,,
2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5971.875,5972.75390625,20384.0,20387.0,,
2390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968.9453125,5969.53125,20374.0,20376.0,,
2411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5966.015625,5966.6015625,20364.0,20366.0,,
2428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5963.0859375,5963.96484375,20354.0,20357.0,,
2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5960.15625,5960.7421875,20344.0,20346.0,,
2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5957.2265625,5957.8125,20334.0,20336.0,,
2489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953.7109375,5954.58984375,20322.0,20325.0,,
2509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5950.48828125,5951.07421875,20311.0,20313.0,,
2529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5946.97265625,5947.265625,20299.0,20300.0,,
2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5943.75,,,,,
2551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5944.04296875,20288.0,20289.0,,
2570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5939.94140625,5939.94140625,20275.0,20275.0,,
2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5937.01171875,5936.42578125,20265.0,20263.0,,
2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5933.203125,5932.6171875,20252.0,20250.0,,
2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5929.98046875,5929.1015625,20241.0,20238.0,,
2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5926.171875,5925.29296875,20228.0,20225.0,,
2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5922.36328125,5921.77734375,20215.0,20213.0,,
2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5918.5546875,5917.96875,20202.0,20200.0,,
2710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5915.0390625,5914.74609375,20190.0,20189.0,,
2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5911.23046875,5911.23046875,20177.0,20177.0,,
2751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5907.421875,5907.421875,20164.0,20164.0,,
2771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903.3203125,5903.90625,20150.0,20152.0,,
2791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5898.92578125,5900.390625,20135.0,20140.0,,
2811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5894.53125,5896.58203125,20120.0,20127.0,,
2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5890.13671875,5892.7734375,20105.0,20114.0,,
2852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5886.03515625,5889.2578125,20091.0,20102.0,,
2871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882.51953125,5884.5703125,20079.0,20086.0,,
2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5878.7109375,5880.46875,20066.0,20072.0,,
2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5874.90234375,,,,,
2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5875.48828125,20053.0,20055.0,,
2931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5871.38671875,5871.38671875,20041.0,20041.0,,
2955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5867.87109375,5867.28515625,20029.0,20027.0,,
2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5864.0625,5863.4765625,20016.0,20014.0,,
2991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5860.25390625,5859.375,20003.0,20000.0,,
3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5856.4453125,,,,,
3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5856.4453125,19990.0,19990.0,,
3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5852.05078125,5852.34375,19975.0,19976.0,,
3052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847.36328125,5848.2421875,19959.0,19962.0,,
3072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5843.5546875,5844.140625,,,,
3073,,,,,,,,,,,,,,,,,,,,,,,-5.059999942779541,,,,,,,,,,,,,,19946.0,19948.0,,
3092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5839.74609375,5840.0390625,19933.0,19934.0,,
3112,,,,,,,,,,,,,,,,,,,,,,,-5.070000171661377,,,,,,,,,,,,5835.64453125,5835.3515625,19919.0,19918.0,,
3132,,,,,,,,,,,,,,,,,,,,,,,-5.059999942779541,,,,,,,,,,,,,,,,,
3152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5829.19921875,5827.44140625,19897.0,19891.0,,
3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5825.09765625,5823.92578125,19883.0,19879.0,,
3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5820.41015625,5820.703125,19867.0,19868.0,,
3216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5816.30859375,5817.7734375,19853.0,19858.0,,
3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5811.62109375,5814.2578125,19837.0,19846.0,,
3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5807.2265625,5809.86328125,19822.0,19831.0,,
3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5803.125,5805.76171875,19808.0,19817.0,,
3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800.1953125,5801.07421875,19798.0,19801.0,,
3313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5796.97265625,5796.6796875,19787.0,19786.0,,
3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5793.45703125,,,,,
3334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5792.578125,19775.0,19772.0,,
