Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
3390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4228.125,4206.73828125,14432.0,14359.0,,
3409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4287.01171875,4266.50390625,14633.0,14563.0,,
3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4398.33984375,4379.00390625,15013.0,14947.0,,
3470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4449.0234375,4431.4453125,15186.0,15126.0,,
3490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,4481.8359375,15360.0,15298.0,,
3510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4545.703125,,15516.0,,,
3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4593.1640625,4576.46484375,15678.0,15621.0,,
3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4635.64453125,4620.1171875,15823.0,15770.0,,
3574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4679.58984375,4662.890625,15973.0,15916.0,,
3611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4758.3984375,4744.04296875,16242.0,16193.0,,
3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795.60546875,4782.12890625,16369.0,16323.0,,
3671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4865.0390625,4853.3203125,16606.0,16566.0,,
3712,,,,,,,,,,,,,,,,,,,,,,,-95.20999908447266,,,,,,,,,,,,4930.95703125,4919.23828125,16831.0,16791.0,,
3752,,,,,,,,,,,,,,,,,,,,,,,-95.19999694824219,,,,,,,,,,,,4990.4296875,4980.17578125,17034.0,16999.0,,
3792,,,,,,,,,,,,,,,,,,,,,,,-95.20999908447266,,,,,,,,,,,,5044.62890625,5034.9609375,17219.0,17186.0,,
3812,,,,,,,,,,,,,,,,,,,,,,,-95.19999694824219,,,,,,,,,,,,,5062.20703125,,17279.0,,
3834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096.19140625,5087.6953125,17395.0,17366.0,,
3852,,,,,,,,,,,,,,,,,,,,,,,-95.20999908447266,,,,,,,,,,,,,,,,,
3873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141.6015625,5133.10546875,17550.0,17521.0,,
3893,,,,,,,,,,,,,,,,,,,,,,,-95.19999694824219,,,,,,,,,,,,5163.57421875,5156.25,17625.0,17600.0,,
3915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.375,5176.7578125,17696.0,17670.0,,
3933,,,,,,,,,,,,,,,,,,,,,,,-95.20999908447266,,,,,,,,,,,,,,,,,
3953,,,,,,,,,,,,,,,,,,,,,,,-95.19999694824219,,,,,,,,,,,,5222.4609375,5214.55078125,17826.0,17799.0,,
3994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5257.6171875,,,,,
3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250.29296875,17946.0,17921.0,,
4014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5272.265625,5267.28515625,17996.0,17979.0,,
4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.84375,5282.8125,18056.0,,,
4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18032.0,,
4054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5303.90625,5299.8046875,18104.0,18090.0,,
4094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331.73828125,5327.34375,18199.0,18184.0,,
4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345.21484375,5340.234375,18245.0,18228.0,,
4134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5357.2265625,5353.41796875,18286.0,18273.0,,
4159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369.23828125,,18327.0,,,
4175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.078125,5375.9765625,18364.0,18350.0,,
4195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390.0390625,,18398.0,,,
4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5399.4140625,5396.484375,18430.0,18420.0,,
4235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.08203125,,18463.0,,,
4255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5417.578125,5414.35546875,18492.0,18481.0,,
4296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5433.69140625,5430.17578125,18547.0,18535.0,,
4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440.13671875,5438.0859375,18569.0,18562.0,,
4336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5446.58203125,5444.23828125,18591.0,18583.0,,
4356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5452.44140625,5449.8046875,18611.0,18602.0,,
4376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5458.0078125,5456.8359375,18630.0,18626.0,,
4396,,,,,,,,,,,,,,,,,,,,,,,-95.20999908447266,,,,,,,,,,,,5464.16015625,5461.81640625,18651.0,18643.0,,
4417,,,,,,,,,,,,,,,,,,,,,,,-95.19999694824219,,,,,,,,,,,,5469.140625,,18668.0,,,
4436,,,,,,,,,,,,,,,,,,,,,,,-95.20999908447266,,,,,,,,,,,,5472.65625,5471.77734375,18680.0,18677.0,,
4457,,,,,,,,,,,,,,,,,,,,,,,-95.19999694824219,,,,,,,,,,,,5477.9296875,5475.5859375,18698.0,18690.0,,
4477,,,,,,,,,,,,,,,,,,,,,,,-95.20999908447266,,,,,,,,,,,,5481.15234375,5479.6875,18709.0,18704.0,,
4517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5489.35546875,5487.01171875,18737.0,18729.0,,
4537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5491.40625,5490.8203125,18744.0,18742.0,,
4557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5493.1640625,5493.1640625,18750.0,18750.0,,
4577,,,,,,,,,,,,,,,,,,,,,,,-95.19999694824219,,,,,,,,,,,,,,,,,
4597,,,,,,,,,,,,,,,,,,,,,,,-95.20999908447266,,,,,,,,,,,,5498.4375,5498.14453125,18768.0,18767.0,,
4617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5499.90234375,5500.48828125,18773.0,,,
4618,,,,,,,,,,,,,,,,,,,,,,,-95.19999694824219,,,,,,,,,,,,,,,18775.0,,
4657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5504.58984375,5504.296875,18789.0,18788.0,,
4678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5505.17578125,,18791.0,,
4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5507.2265625,5505.46875,18798.0,18792.0,,
4719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5507.51953125,5506.93359375,18799.0,18797.0,,
4739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5507.2265625,5507.8125,18798.0,18800.0,,
4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5509.5703125,5509.5703125,18806.0,18806.0,,
4799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508.69140625,5509.86328125,18803.0,18807.0,,
4818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5509.86328125,5508.984375,18807.0,18804.0,,
4838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5509.86328125,,18807.0,,
4859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508.984375,5510.44921875,18804.0,18809.0,,
4879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5511.03515625,5509.5703125,18811.0,18806.0,,
4919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508.69140625,5510.15625,18803.0,18808.0,,
4959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508.984375,5508.10546875,18804.0,18801.0,,
4980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.93359375,5508.984375,18797.0,18804.0,,
4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508.10546875,,,,,
5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5507.51953125,18801.0,18799.0,,
5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5507.2265625,,18798.0,,,
5041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5505.17578125,,,,,
5042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.93359375,18791.0,18797.0,,
5060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5504.8828125,5504.58984375,18790.0,18789.0,,
5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5504.296875,5503.7109375,18788.0,18786.0,,
5121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.41796875,5502.83203125,18785.0,18783.0,,
5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502.24609375,5501.953125,18781.0,18780.0,,
5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.1953125,,18774.0,,,
5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5499.31640625,,18771.0,,
5201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5497.8515625,5497.55859375,18766.0,18765.0,,
5221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5495.5078125,5497.265625,18758.0,18764.0,,
5241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5495.21484375,,18757.0,,
5261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5493.1640625,,18750.0,,,
5282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5490.234375,5492.28515625,18740.0,18747.0,,
5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5489.35546875,,,,,
5303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5489.0625,18737.0,18736.0,,
5342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5484.08203125,5485.83984375,18719.0,18725.0,,
5362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5483.49609375,5483.49609375,18717.0,18717.0,,
5382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5480.56640625,5481.4453125,18707.0,18710.0,,
5402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5477.34375,,,,,
5403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5479.1015625,18696.0,18702.0,,
5443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5472.94921875,5473.53515625,18681.0,18683.0,,
5462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5469.43359375,5471.19140625,,,,
5463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18669.0,18675.0,,
5484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5468.84765625,5468.26171875,18667.0,18665.0,,
5504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465.0390625,5466.796875,18654.0,18660.0,,
5543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5459.47265625,5459.765625,18635.0,18636.0,,
5564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456.25,5457.421875,18624.0,18628.0,,
5585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5453.02734375,,,,,
5586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5454.19921875,18613.0,18617.0,,
5604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5449.8046875,5450.68359375,18602.0,18605.0,,
5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445.99609375,5448.046875,18589.0,18596.0,,
5645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5443.359375,5444.23828125,18580.0,18583.0,,
5664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439.55078125,5441.015625,18567.0,18572.0,,
5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5435.44921875,5437.5,18553.0,,,
5685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18560.0,,
5705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5433.10546875,5433.69140625,18545.0,18547.0,,
5725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5425.1953125,5426.3671875,18518.0,18522.0,,
5744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5421.38671875,,,,,
5745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5422.55859375,18505.0,,,
5765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5417.87109375,5419.3359375,18493.0,18498.0,,
5785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5414.6484375,5415.52734375,18482.0,18485.0,,
5827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.73828125,5407.91015625,18455.0,18459.0,,
5845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5402.9296875,5404.1015625,18442.0,18446.0,,
5866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.828125,5400.29296875,18428.0,18433.0,,
5886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5394.7265625,5396.484375,18414.0,18420.0,,
5906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5391.50390625,5392.08984375,18403.0,18405.0,,
5946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5383.0078125,5384.47265625,18374.0,18379.0,,
5966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5379.4921875,,,,,
5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.078125,18362.0,18364.0,,
5987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5374.8046875,5376.26953125,18346.0,18351.0,,
6027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5366.89453125,5368.359375,18319.0,18324.0,,
6046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5363.0859375,5364.84375,18306.0,18312.0,,
6067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5359.27734375,5360.44921875,18293.0,18297.0,,
6122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5354.8828125,5356.640625,18278.0,18284.0,,
6127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5346.6796875,,,,,
6128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5349.0234375,18250.0,18258.0,,
6168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5339.0625,5340.52734375,18224.0,18229.0,,
6187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5334.66796875,5336.42578125,18209.0,18215.0,,
6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332.03125,5332.91015625,18200.0,18203.0,,
6228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329.39453125,,18191.0,,
6248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5324.12109375,5324.70703125,18173.0,18175.0,,
6288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5316.2109375,5315.91796875,18146.0,18145.0,,
6308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310.3515625,5313.28125,18126.0,18136.0,,
6349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5302.44140625,5304.78515625,18099.0,18107.0,,
6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5299.51171875,,,,,
6370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300.09765625,18089.0,18091.0,,
6409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5291.6015625,5293.06640625,18062.0,18067.0,,
6430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5287.79296875,5288.96484375,18049.0,18053.0,,
6450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5283.3984375,5284.86328125,18034.0,18039.0,,
6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280.46875,5281.0546875,18024.0,18026.0,,
6489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276.07421875,5278.41796875,18009.0,18017.0,,
6510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5272.8515625,5273.4375,17998.0,18000.0,,
6532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5267.578125,5269.921875,17980.0,17988.0,,
6550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5265.52734375,5265.52734375,17973.0,17973.0,,
6570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5260.25390625,5263.18359375,17955.0,17965.0,,
6590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5257.32421875,5257.6171875,17945.0,17946.0,,
6611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5252.05078125,5254.1015625,17927.0,17934.0,,
