Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5380.37109375,18375.0,18365.0,,
2491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5411.71875,,,,,
2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.375,18472.0,18464.0,,
2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439.55078125,5437.20703125,18567.0,18559.0,,
2531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465.625,5463.57421875,,,,
2532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18656.0,18649.0,,
2551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5491.9921875,5489.94140625,,,,
2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18746.0,18739.0,,
2572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5515.4296875,5514.84375,,,,
2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18826.0,18824.0,,
2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5540.33203125,,,,,
2592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5536.81640625,18911.0,18899.0,,
2612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5563.76953125,5559.08203125,18991.0,18975.0,,
2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5583.984375,5581.93359375,19060.0,19053.0,,
2652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603.90625,5602.734375,19128.0,19124.0,,
2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5624.12109375,5622.36328125,19197.0,19191.0,,
2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5644.3359375,5642.87109375,19266.0,,,
2692,,,,,,,,,,,,,,,,,,,,,,,-1.899999976158142,,,,,,,,,,,,,,,19261.0,,
2712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5662.5,5661.9140625,19328.0,19326.0,,
2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5680.95703125,5679.19921875,19391.0,19385.0,,
2752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5698.828125,5696.19140625,,,,
2753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19452.0,19443.0,,
2773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715.8203125,5712.890625,19510.0,19500.0,,
2791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5731.0546875,,,,,
2792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5728.7109375,19562.0,19554.0,,
2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5746.875,,,,,
2813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5743.9453125,19616.0,19606.0,,
2832,,,,,,,,,,,,,,,,,,,,,,,-1.8899999856948853,,,,,,,,,,,,5761.23046875,5759.1796875,19665.0,19658.0,,
2853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5775.29296875,,,,,
2854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5774.12109375,19713.0,19709.0,,
2872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5788.4765625,5789.0625,,,,
2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19758.0,19760.0,,
2892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5801.07421875,,,,,
2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802.24609375,19801.0,19805.0,,
2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813.671875,,,,,
2915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5814.55078125,19844.0,19847.0,,
2933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5826.5625,5826.26953125,,,,
2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19888.0,19887.0,,
2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5839.453125,,,,,
2954,,,,,,,,,,,,,,,,,,,,,,,-1.899999976158142,,,,,,,,,,,,,5837.98828125,19932.0,19927.0,,
2973,,,,,,,,,,,,,,,,,,,,,,,-1.8899999856948853,,,,,,,,,,,,5851.46484375,5848.828125,19973.0,19964.0,,
2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5862.890625,5860.25390625,20012.0,20003.0,,
3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5873.4375,5871.38671875,20048.0,,,
3014,,,,,,,,,,,,,,,,,,,,,,,-1.899999976158142,,,,,,,,,,,,,,,20041.0,,
3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5883.69140625,,,,,
3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882.2265625,20083.0,20078.0,,
3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5893.06640625,5891.89453125,20115.0,20111.0,,
3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5902.44140625,5901.85546875,20147.0,20145.0,,
3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5911.23046875,5911.23046875,20177.0,20177.0,,
3113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920.01953125,5920.3125,20207.0,20208.0,,
3134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5928.80859375,5928.80859375,20237.0,20237.0,,
3154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5937.59765625,5937.01171875,20267.0,,,
3155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20265.0,,
3174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945.5078125,,,,,
3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945.21484375,20294.0,20293.0,,
3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953.7109375,,,,,
3195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5952.5390625,20322.0,20318.0,,
3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5961.328125,5960.15625,20348.0,20344.0,,
3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968.65234375,5967.48046875,20373.0,20369.0,,
3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5975.390625,,,,,
3255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5974.51171875,20396.0,20393.0,,
3275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5982.12890625,5981.25,20419.0,20416.0,,
3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5988.57421875,5987.98828125,20441.0,20439.0,,
3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5995.01953125,5994.43359375,20463.0,20461.0,,
3335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.29296875,5999.70703125,20481.0,20479.0,,
3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6004.6875,6004.6875,20496.0,20496.0,,
3376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6008.7890625,6008.49609375,20510.0,20509.0,,
3396,,,,,,,,,,,,,,,,,,,,,,,-1.909999966621399,,,,,,,,,,,,6012.01171875,6012.01171875,20521.0,20521.0,,
3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6014.0625,6014.0625,20528.0,20528.0,,
3437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6016.11328125,6016.11328125,20535.0,20535.0,,
3438,,,,,,,,,,,,,,,,,,,,,,,-1.899999976158142,,,,,,,,,,,,,,,,,
3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6017.87109375,6018.1640625,20541.0,20542.0,,
3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6019.3359375,,,,,
3477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6019.62890625,20546.0,20547.0,,
3497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6021.38671875,6021.38671875,20549.0,20550.0,,
3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022.265625,6022.265625,20556.0,20556.0,,
3537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022.55859375,,20557.0,,,
3577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022.55859375,,20557.0,,
3597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022.265625,6021.97265625,20556.0,,,
3598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20555.0,,
3617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6021.38671875,,,,,
3618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6021.38671875,20553.0,20553.0,,
3638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020.80078125,6020.80078125,20551.0,20551.0,,
3658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020.21484375,6019.921875,20549.0,20548.0,,
3677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6019.04296875,,,,,
3678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6018.75,20545.0,20544.0,,
3697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6017.87109375,6017.87109375,20541.0,20541.0,,
3718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6016.69921875,6016.69921875,20537.0,20537.0,,
3737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6015.234375,,,,,
3738,,,,,,,,,,,,,,,,,,,,,,,-1.909999966621399,,,,,,,,,,,,,6015.234375,20532.0,20532.0,,
3757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6013.4765625,,,,,
3758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6013.76953125,20526.0,20527.0,,
3778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6012.3046875,6012.01171875,,,,
3779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20522.0,20521.0,,
3798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009.9609375,,,,,
3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6010.25390625,20514.0,20515.0,,
3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6007.91015625,6007.91015625,,,,
3819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20507.0,20507.0,,
3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6005.859375,6005.859375,20500.0,20500.0,,
3859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6003.515625,6003.80859375,20492.0,20493.0,,
3879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.5859375,6001.171875,20482.0,20484.0,,
3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5998.53515625,5998.53515625,20475.0,20475.0,,
3919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5995.8984375,5996.19140625,20466.0,20467.0,,
3939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5993.26171875,5993.5546875,20457.0,20458.0,,
3959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5990.0390625,5990.33203125,20446.0,20447.0,,
3980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5987.109375,5987.6953125,20436.0,20438.0,,
4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5983.88671875,5984.47265625,20425.0,20427.0,,
4027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5980.6640625,5981.25,20414.0,20416.0,,
4041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5976.85546875,5978.02734375,20401.0,20405.0,,
4060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5974.21875,5974.8046875,20392.0,20394.0,,
