Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
4976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207.51953125,,,,
4977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17779.0,,,
4978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17775.0,,
4979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207.51953125,,,,,
4980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207.8125,,,,
4981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17775.0,,,
4982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17776.0,,
4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207.8125,,,,,
4984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207.2265625,,,,
4985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17776.0,,,
4986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17774.0,,
4988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.0546875,,,,,
4989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207.8125,,,,
4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17770.0,,,
4992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17776.0,,
4993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.93359375,,,,,
5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.34765625,,,,
5003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17773.0,,,
5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17771.0,,
5006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.34765625,,,,,
5014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.76171875,,,,
5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17771.0,,,
5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17769.0,,
5020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.93359375,,,,
5021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17773.0,,
5023,,,,,,,,,,,,,,,,,,,,,,,-1.940000057220459,,,,,,,,,,,,,,,,,
5024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.76171875,,,,,
5025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.0546875,,,,
5026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17769.0,,,
5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17770.0,,
5029,,,,,,,,,,,,,,,,,,,,,,,-1.9299999475479126,,,,,,,,,,,,,,,,,
5030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,,,,,
5031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205.46875,,,,
5032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17768.0,,,
5033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17768.0,,
5034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.0546875,,,,,
5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.296875,17770.0,,,
5036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17764.0,,
5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.296875,,,,,
5038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.0546875,,,,
5039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17764.0,,,
5040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17770.0,,
5041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.00390625,,,,
5042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17763.0,,
5043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.125,,,,,
5044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17760.0,,,
5045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.00390625,5201.953125,,,,
5046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17763.0,,,
5047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17756.0,,
5048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.3671875,,,,,
6313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.7109375,,,,
6314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17754.0,,,
6315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17762.0,,
6316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202.5390625,,,,,
6317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.3671875,17758.0,,,
6318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17754.0,,
6319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.78125,,,,,
6320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.78125,,,,
6321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17752.0,,,
6322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17752.0,,
6323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.953125,,,,,
6324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.1953125,,,,
6325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17756.0,,,
6326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17750.0,,
6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.90234375,,,,,
6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.953125,,,,
6329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17749.0,,,
6330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.07421875,,,17756.0,,
6331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199.90234375,,,,
6332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17753.0,,,
6333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17749.0,,
6334,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335,,,,,,,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6339,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
6340,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
6341,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6342,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6343,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
6344,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
6345,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
6346,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
6347,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
6348,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
6349,,,,,,,,,,,,,,,,,,,,,,,-1.8700000047683716,1.0,,,,,,,,,,,,,,,,
6350,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,,,,,,,,,,,,,,
6351,,,,,,,,,,,,,,,,,,,,,,,,,,2.0E-5,0.0015,,,,,,,,,,,,,
6352,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,0.047,0.0015,,,,,,,,,,
6353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,1.0,,,,,,,,
6354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0078125,0.0078125,0.0,,,,,
6355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
6356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
6357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6510,,,,,,,,,,,,,,,,,,,,,,,-1.8799999952316284,,,,,,,,,,,,,,,,,
6511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6171875,,,,,
6521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4453125,,,,
6522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,
6523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.10546875,,,22.0,,
6524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.58984375,,,,
6525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,
6526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,,
6527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2421875,68.26171875,,,,
6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,
6529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,,
6530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.1484375,,,,,
6531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.703125,,,,
6532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0,,,
6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,,
6535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.41015625,,,,,
7077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.328125,,,,
7078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0,,,
7079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0,,
7080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.2890625,,,,,
7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.9140625,,,,
7082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.0,,,
7083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.0,,
7084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.72265625,,,,,
7085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.69140625,,,,
7087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.0,,,
7088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.0,,
7089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.79296875,,,,,
7090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.0546875,,,,
7091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.0,,,
7092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.0,,
7093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.20703125,,,,,
7094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.17578125,,,,
7095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.0,,,
7096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.0,,
7097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.20703125,,,,,
7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0546875,,,,
7099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.0,,,
7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.0,,
7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.37890625,,,,,
7102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.640625,2179.0,,,
7103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.0,,
7104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.48046875,,,,,
7105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.86328125,,,,
7106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.0,,,
7107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.0,,
7108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.41015625,,,,,
7109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.79296875,,,,
7110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2715.0,,,
7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689.0,,
7112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.33984375,,,,,
7114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.55078125,,,,
7115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2981.0,,,
7116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2951.0,,
7117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.68359375,,,,,
7118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.359375,,,,
7119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3245.0,,,
7120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3220.0,,
7121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.734375,,,,,
7122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.1171875,,,,
7123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,,,
7124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482.0,,
7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.12890625,,,,,
7126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.21875,3779.0,,,
7127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3752.0,,
