Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.140625,1868.26171875,6380.0,6377.0,,
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.59375,1858.88671875,6344.0,6345.0,,
251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.92578125,1848.6328125,6311.0,6310.0,,
271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.84375,1838.671875,6280.0,6276.0,,
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.8828125,1829.58984375,6246.0,6245.0,,
312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.921875,1819.921875,6212.0,6212.0,,
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.9609375,1809.9609375,6178.0,6178.0,,
352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.5859375,1800.29296875,6146.0,6145.0,,
372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.91796875,1790.91796875,6113.0,6113.0,,
392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.54296875,1780.95703125,6081.0,6079.0,,
412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1771.875,1771.2890625,,,,
413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6048.0,6046.0,,
432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.79296875,,,,,
433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.9140625,6017.0,6014.0,,
453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.125,1752.5390625,5984.0,5982.0,,
473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.45703125,1743.45703125,5951.0,5951.0,,
493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.7890625,1733.7890625,5918.0,5918.0,,
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.12109375,1724.4140625,5885.0,5886.0,,
533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.74609375,1714.74609375,5853.0,5853.0,,
553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.95703125,1704.78515625,5823.0,5819.0,,
574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.16796875,1695.99609375,5793.0,5789.0,,
593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.79296875,,,,,
594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.62109375,5761.0,5757.0,,
614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.5390625,1678.125,5726.0,5728.0,,
634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.45703125,1668.1640625,5695.0,5694.0,,
654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.49609375,1659.375,5661.0,5664.0,,
674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.12109375,1649.70703125,5629.0,5631.0,,
694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.0390625,1639.74609375,5598.0,5597.0,,
714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.54296875,1631.25,5569.0,5568.0,,
735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.4609375,1621.2890625,5538.0,5534.0,,
755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.96484375,1613.37890625,5509.0,5507.0,,
775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.17578125,1603.41796875,5479.0,5473.0,,
795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.09375,1596.09375,5448.0,5448.0,,
815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.59765625,1585.83984375,5419.0,5413.0,,
835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.515625,1578.515625,5388.0,5388.0,,
856,,,,,,,,,,,,,,,,,,,,,,,-0.8399999737739563,,,,,,,,,,1569.7265625,1568.26171875,5358.0,5353.0,,
876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.3515625,1561.23046875,5326.0,5329.0,,
896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.85546875,1550.9765625,5297.0,5294.0,,
916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.7734375,1543.359375,5266.0,5268.0,,
936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.984375,1533.69140625,5236.0,5235.0,,
1159,,,,,,,,,,,,,,,,,,,,,,,-0.8399999737739563,,,,,,,,,,1491.796875,1499.4140625,5120.0,5118.0,,
1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.5390625,1445.5078125,4958.0,4934.0,,
1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417.67578125,1418.84765625,4839.0,4843.0,,
1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.9375,1410.64453125,4816.0,4815.0,,
1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.4921875,1405.37109375,4794.0,4797.0,,
1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.75390625,1397.4609375,4771.0,4770.0,,
1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.30859375,1391.89453125,,,,
1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4749.0,4751.0,,
1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.5703125,1384.27734375,4726.0,4725.0,,
1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.41796875,1378.41796875,4705.0,4705.0,,
1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.6796875,1371.09375,4682.0,4680.0,,
1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.94140625,1363.76953125,4659.0,4655.0,,
1418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.6171875,1356.73828125,4634.0,4631.0,,
1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.29296875,,,,,
1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.828125,4609.0,4604.0,,
1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.08984375,1342.67578125,4581.0,4583.0,,
1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.765625,1334.47265625,4556.0,,,
1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4555.0,,
1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.1484375,1328.02734375,4530.0,4533.0,,
1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.53125,1320.1171875,4504.0,4506.0,,
1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.5,1312.79296875,4480.0,4481.0,,
1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.6796875,1295.80078125,4426.0,4423.0,,
1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.76953125,1288.4765625,4399.0,4398.0,,
1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.859375,1279.98046875,4372.0,4369.0,,
1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.36328125,1272.65625,4343.0,4344.0,,
1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.453125,1265.0390625,4316.0,4318.0,,
1660,,,,,,,,,,,,,,,,,,,,,,,-0.8500000238418579,,,,,,,,,,1257.421875,1257.421875,4292.0,4292.0,,
1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.21875,1248.6328125,4264.0,4262.0,,
1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.015625,1240.4296875,4236.0,4234.0,,
1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.3984375,1233.10546875,4210.0,4209.0,,
1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.1953125,1224.90234375,4182.0,4181.0,,
1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.578125,1217.28515625,4156.0,4155.0,,
1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.66796875,1209.375,4129.0,4128.0,,
1801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.05078125,1201.7578125,4103.0,4102.0,,
1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.84765625,1193.84765625,4075.0,4075.0,,
1841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.5234375,1185.9375,4050.0,4048.0,,
1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.61328125,1178.02734375,4023.0,4021.0,,
1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.703125,1170.703125,3996.0,3996.0,,
1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.79296875,1162.79296875,3969.0,3969.0,,
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.17578125,1154.58984375,3943.0,3941.0,,
1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.55859375,1146.97265625,3917.0,3915.0,,
1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.4765625,1138.4765625,3886.0,3886.0,,
1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.56640625,1130.56640625,3859.0,3859.0,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.94921875,1123.2421875,3833.0,3834.0,,
2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.625,1114.453125,3808.0,3804.0,,
2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.25,1106.25,3776.0,3776.0,,
2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.6328125,1098.92578125,3750.0,3751.0,,
2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.30859375,1091.015625,3725.0,3724.0,,
2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.3984375,1082.8125,3698.0,3696.0,,
2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.31640625,1074.609375,3667.0,3668.0,,
2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.859375,980.2734375,3348.0,3346.0,,
2436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.12890625,956.25,3267.0,3264.0,,
2446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.92578125,948.92578125,3239.0,3239.0,,
2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.6015625,,,,,
2466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.30859375,3214.0,3213.0,,
2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.10546875,932.8125,3185.0,3184.0,,
2506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.78125,925.1953125,3160.0,3158.0,,
2526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.578125,918.1640625,3132.0,3134.0,,
2546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.66796875,909.9609375,3105.0,3106.0,,
2566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.05078125,901.171875,3079.0,3076.0,,
2587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.43359375,894.140625,3053.0,3052.0,,
2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.23046875,886.5234375,3025.0,3026.0,,
2627,,,,,,,,,,,,,,,,,,,,,,,-0.8600000143051147,,,,,,,,,,878.90625,877.734375,3000.0,2996.0,,
2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.58203125,870.41015625,2975.0,2971.0,,
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.0859375,863.671875,2946.0,2948.0,,
2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.46875,855.17578125,2920.0,2919.0,,
2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.55859375,846.6796875,2893.0,2890.0,,
2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.6484375,840.52734375,2866.0,2869.0,,
2747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.73828125,,,,,
2748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.73828125,2839.0,2839.0,,
2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.12109375,824.12109375,2813.0,2813.0,,
2788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.67578125,815.91796875,2791.0,2785.0,,
2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.88671875,809.765625,2761.0,2764.0,,
2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.1484375,801.26953125,2738.0,2735.0,,
2848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.65234375,793.06640625,2709.0,2707.0,,
2867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.20703125,785.7421875,2687.0,2682.0,,
2887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.24609375,778.7109375,,,,
2888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653.0,2658.0,,
2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.09375,770.5078125,2632.0,2630.0,,
2928,,,,,,,,,,,,,,,,,,,,,,,-0.8500000238418579,,,,,,,,,,762.3046875,761.71875,2602.0,2600.0,,
2948,,,,,,,,,,,,,,,,,,,,,,,-0.8600000143051147,,,,,,,,,,755.859375,755.2734375,2580.0,2578.0,,
2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.484375,747.65625,2548.0,2552.0,,
2988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.625,739.453125,2528.0,2524.0,,
3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.54296875,731.25,,,,
3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.0,2496.0,,
3028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.390625,724.21875,2476.0,2472.0,,
3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.015625,717.1875,2444.0,2448.0,,
3069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.5703125,708.69140625,2422.0,2419.0,,
3089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.48828125,701.07421875,2391.0,2393.0,,
3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.04296875,693.1640625,2369.0,2366.0,,
3129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.25390625,686.42578125,2339.0,2343.0,,
3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.9296875,677.34375,2314.0,2312.0,,
3169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.3125,,,,,
3170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.60546875,2288.0,2289.0,,
3190,,,,,,,,,,,,,,,,,,,,,,,-0.8500000238418579,,,,,,,,,,663.28125,662.40234375,2264.0,2261.0,,
3210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.95703125,655.6640625,2239.0,2238.0,,
3230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.75390625,648.046875,2211.0,2212.0,,
3250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.30859375,640.72265625,2189.0,2187.0,,
3524,,,,,,,,,,,,,,,,,,,,,,,-0.8600000143051147,,,,,,,,,,618.1640625,618.1640625,2110.0,2110.0,,
3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.40625,541.11328125,1848.0,1847.0,,
3533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.66796875,534.08203125,1825.0,1823.0,,
3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.46484375,526.46484375,1797.0,1797.0,,
3573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.5546875,518.26171875,1770.0,1769.0,,
3592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.23046875,510.9375,1745.0,1744.0,,
3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.44140625,503.02734375,1715.0,1717.0,,
3632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.1171875,,,,,
3633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.23828125,1690.0,1687.0,,
3655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0859375,487.5,1666.0,1664.0,,
3673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.58984375,480.17578125,1637.0,1639.0,,
3693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.265625,471.97265625,1612.0,1611.0,,
3713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.52734375,464.94140625,1589.0,1587.0,,
3733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.03125,458.203125,1560.0,1564.0,,
3753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,449.4140625,1536.0,1534.0,,
3773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.84765625,442.08984375,1515.0,1509.0,,
3793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.23046875,435.64453125,1489.0,1487.0,,
3816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.44140625,428.02734375,1459.0,1461.0,,
3834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.41015625,419.82421875,1435.0,1433.0,,
3854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.79296875,413.0859375,1409.0,1410.0,,
3874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.58984375,405.76171875,1381.0,1385.0,,
3894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.265625,397.265625,1356.0,1356.0,,
3914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.11328125,389.94140625,1335.0,1331.0,,
3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.375,382.91015625,1312.0,1307.0,,
3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.87890625,,,,,
3955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.5859375,1283.0,1282.0,,
3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.67578125,367.08984375,1255.0,1253.0,,
3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.765625,359.765625,1228.0,1228.0,,
4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.44140625,352.44140625,1203.0,1203.0,,
4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.23828125,345.1171875,1175.0,1178.0,,
4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.79296875,337.5,1153.0,1152.0,,
4075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.640625,331.0546875,1132.0,1130.0,,
4095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.1953125,324.0234375,1110.0,1106.0,,
4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.87109375,316.69921875,,,,
4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.0,1081.0,,
4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9609375,309.66796875,1058.0,1057.0,,
4156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.46484375,301.46484375,1029.0,1029.0,,
4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.26171875,293.5546875,1001.0,1002.0,,
4196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.3515625,285.9375,974.0,976.0,,
4216,,,,,,,,,,,,,,,,,,,,,,,-0.8700000047683716,,,,,,,,,,277.734375,278.3203125,948.0,950.0,,
4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.58203125,270.99609375,927.0,925.0,,
4256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.4296875,,,,,
4257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.4296875,906.0,906.0,,
4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.27734375,258.984375,885.0,884.0,,
4297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.5390625,252.24609375,862.0,861.0,,
4317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.80078125,245.21484375,839.0,837.0,,
4337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.76953125,237.890625,815.0,812.0,,
4357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.4453125,229.98046875,790.0,785.0,,
4377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.94921875,222.65625,761.0,760.0,,
4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.16015625,214.16015625,,,,
4398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0,731.0,,
4810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.78515625,205.6640625,,,,
4811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0625,163.4765625,581.0,578.0,,
4812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.40234375,61.81640625,213.0,211.0,,
4820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3203125,52.734375,182.0,180.0,,
4840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.359375,43.06640625,148.0,147.0,,
4860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.69140625,33.3984375,115.0,114.0,,
4880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14453125,23.4375,79.0,80.0,,
4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35546875,14.6484375,49.0,50.0,,
