Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
5743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5818.9453125,5814.55078125,19862.0,19847.0,,
5763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5814.84375,5811.328125,19848.0,19836.0,,
5783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5811.03515625,5806.93359375,19835.0,19821.0,,
5802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5806.93359375,,,,,
5803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802.5390625,19821.0,19806.0,,
5823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5802.5390625,5798.14453125,19806.0,19791.0,,
5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5798.4375,5794.3359375,19792.0,19778.0,,
5863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795.5078125,5790.234375,19782.0,19764.0,,
5883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5791.69921875,5787.3046875,19769.0,19754.0,,
5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5787.3046875,5784.66796875,19754.0,19745.0,,
5924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5783.203125,5781.15234375,19740.0,19733.0,,
5964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5774.12109375,5772.94921875,19709.0,19705.0,,
5985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5770.8984375,5768.84765625,19698.0,19691.0,,
6004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5768.26171875,5764.74609375,19689.0,19677.0,,
6045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5761.81640625,5757.71484375,19667.0,19653.0,,
6065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5758.30078125,5753.3203125,19655.0,19638.0,,
6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5753.90625,5749.21875,19640.0,19624.0,,
6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5749.51171875,5745.41015625,19625.0,19611.0,,
6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5746.58203125,5741.89453125,19615.0,19599.0,,
6166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5738.0859375,5736.328125,19586.0,19580.0,,
6187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5734.27734375,5732.51953125,19573.0,19567.0,,
6206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730.76171875,5729.00390625,19561.0,19555.0,,
6226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5726.953125,5725.48828125,19548.0,19543.0,,
6246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724.609375,5721.97265625,19540.0,19531.0,,
6266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5721.6796875,5718.45703125,19530.0,19519.0,,
6286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5718.45703125,5714.35546875,19519.0,19505.0,,
6306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5714.94140625,5710.546875,19507.0,19492.0,,
6346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5707.6171875,5703.80859375,19482.0,19469.0,,
6367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5703.515625,5700.5859375,19468.0,19458.0,,
6387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.70703125,,,,,
6388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5697.65625,19455.0,19448.0,,
6407,,,,,,,,,,,,,,,,,,,,,,,0.23000000417232513,,,,,,,,,,5695.8984375,5694.140625,19442.0,19436.0,,
6426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5692.3828125,5690.625,19430.0,19424.0,,
6447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5689.16015625,5686.5234375,19419.0,19410.0,,
6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5685.9375,5682.421875,19408.0,19396.0,,
6487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5682.71484375,5678.3203125,19397.0,19382.0,,
6510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5679.78515625,5675.09765625,19387.0,19371.0,,
6528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676.26953125,5671.875,19375.0,19360.0,,
6568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5668.06640625,5664.84375,19347.0,19336.0,,
6588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5664.2578125,5662.20703125,19334.0,19327.0,,
6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660.44921875,5658.69140625,19321.0,19315.0,,
6628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5657.2265625,,19310.0,,,
6649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5653.41796875,5650.1953125,19297.0,19286.0,,
6669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5650.78125,5646.6796875,19288.0,19274.0,,
6708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5644.62890625,,,,,
6709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5640.52734375,19267.0,19253.0,,
6728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5639.6484375,5637.3046875,19250.0,19242.0,,
6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5636.1328125,5633.7890625,19238.0,19230.0,,
6769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5632.91015625,,19227.0,,,
6789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5629.98046875,5628.22265625,19217.0,19211.0,,
6809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5626.171875,5623.53515625,19204.0,19195.0,,
6829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5623.53515625,5619.140625,19195.0,19180.0,,
6850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5620.60546875,5616.50390625,19185.0,19171.0,,
6870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5617.96875,5613.8671875,19176.0,19162.0,,
6890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5612.6953125,5610.05859375,19158.0,19149.0,,
6910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5609.1796875,5606.8359375,19146.0,19138.0,,
6930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5605.95703125,5604.19921875,19135.0,19129.0,,
6991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5596.58203125,5592.48046875,19103.0,19089.0,,
7011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5594.23828125,5590.13671875,19095.0,19081.0,,
7030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5590.72265625,5587.20703125,19083.0,19071.0,,
7069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5585.7421875,5583.10546875,19066.0,19057.0,,
7071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5583.10546875,5581.0546875,19057.0,19050.0,,
7091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5580.76171875,5578.7109375,19049.0,19042.0,,
7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5576.3671875,5574.0234375,19034.0,19026.0,,
7131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5573.4375,5570.5078125,19024.0,19014.0,,
7151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5572.265625,,19020.0,,,
7171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5568.45703125,5565.234375,19007.0,18996.0,,
7191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5564.0625,5561.42578125,18992.0,18983.0,,
7232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5559.08203125,5556.73828125,18975.0,18967.0,,
7252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5554.98046875,5552.05078125,18961.0,18951.0,,
7272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5552.34375,5549.12109375,18952.0,18941.0,,
7292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5550.5859375,5547.0703125,18946.0,18934.0,,
7313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5546.77734375,5543.5546875,18933.0,18922.0,,
7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5542.3828125,5540.0390625,18918.0,18910.0,,
7373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5537.109375,5534.765625,18900.0,18892.0,,
7393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5533.0078125,5530.37109375,18886.0,18877.0,,
7413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5531.54296875,5528.02734375,18881.0,18869.0,,
7434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5529.19921875,5525.9765625,18873.0,18862.0,,
7453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5524.8046875,5522.16796875,18858.0,18849.0,,
7493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5519.53125,5517.48046875,18840.0,18833.0,,
7494,,,,,,,,,,,,,,,,,,,,,,,0.23999999463558197,,,,,,,,,,,,,,,
7514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5515.72265625,5512.79296875,18827.0,,,
7515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18817.0,,
7556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5511.328125,,,,,
7557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508.3984375,18812.0,18802.0,,
7574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5507.2265625,5504.58984375,18798.0,18789.0,,
7594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5504.00390625,5501.66015625,18787.0,18779.0,,
7636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5498.14453125,5495.21484375,18767.0,18757.0,,
7655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5495.21484375,5492.28515625,18757.0,18747.0,,
7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5493.75,5490.52734375,18752.0,18741.0,,
7714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5486.42578125,5484.375,,,,
7715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18727.0,18720.0,,
7735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5484.375,5482.32421875,18720.0,18713.0,,
7754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5480.859375,5478.80859375,18708.0,18701.0,,
7775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5478.80859375,5476.171875,18701.0,18692.0,,
7795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5477.05078125,,,,,
7796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5474.12109375,18695.0,18685.0,,
7836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5471.77734375,5470.01953125,18677.0,18671.0,,
7856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5469.43359375,5467.3828125,18669.0,18662.0,,
7896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465.625,5463.28125,18656.0,18648.0,,
7916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5462.6953125,5460.3515625,18646.0,18638.0,,
7936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5459.47265625,,18635.0,,,
7956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5458.30078125,5455.95703125,18631.0,18623.0,,
7976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5455.078125,5452.734375,18620.0,18612.0,,
7997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5452.1484375,5450.09765625,18610.0,18603.0,,
8016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5450.9765625,5448.33984375,18606.0,18597.0,,
8037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5447.75390625,5445.703125,18595.0,18588.0,,
8057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445.41015625,5443.65234375,18587.0,18581.0,,
8076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5443.06640625,5441.015625,18579.0,18572.0,,
8097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440.4296875,5438.37890625,18570.0,18563.0,,
8117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439.2578125,5436.9140625,18566.0,18558.0,,
8138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5436.328125,5434.27734375,18556.0,18549.0,,
8158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5433.3984375,5431.93359375,18546.0,18541.0,,
8178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5431.93359375,5429.8828125,18541.0,18534.0,,
8197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5429.296875,,,,,
8198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5427.24609375,18532.0,18525.0,,
8218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426.953125,5425.48828125,18524.0,18519.0,,
8238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5424.90234375,5422.8515625,18517.0,18510.0,,
8257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5422.55859375,5420.5078125,,,,
8258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18509.0,18502.0,,
8278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420.80078125,,,,,
8279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5418.75,18503.0,18496.0,,
8318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5415.8203125,5413.76953125,18486.0,18479.0,,
8358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5411.71875,5409.9609375,,,,
8359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18472.0,18466.0,,
8378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.9609375,5408.203125,18466.0,18460.0,,
8399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5407.91015625,5406.15234375,18459.0,18453.0,,
8418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406.15234375,5404.39453125,18453.0,18447.0,,
8439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.39453125,5402.34375,18447.0,18440.0,,
8459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5402.34375,,18440.0,,,
8479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.29296875,5398.53515625,18433.0,18427.0,,
8499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.2421875,5396.77734375,18426.0,18421.0,,
8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396.19140625,5394.43359375,,,,
8520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18419.0,18413.0,,
8560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392.67578125,5390.625,18407.0,18400.0,,
8579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5388.8671875,,,,,
8581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5386.81640625,18394.0,18387.0,,
8601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387.109375,,18388.0,,,
8620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5385.05859375,5383.59375,18381.0,18376.0,,
8640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5383.30078125,5382.12890625,18375.0,18371.0,,
8661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5381.54296875,5379.78515625,18369.0,18363.0,,
8701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5378.61328125,5376.85546875,18359.0,18353.0,,
8720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5376.5625,5375.09765625,18352.0,18347.0,,
8741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5375.390625,5373.6328125,18348.0,18342.0,,
8762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5373.046875,5372.16796875,18340.0,18337.0,,
8781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5371.875,5370.703125,18336.0,18332.0,,
8801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369.82421875,5368.65234375,18329.0,18325.0,,
8822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5368.65234375,5367.48046875,18325.0,18321.0,,
8862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5365.4296875,5363.96484375,18314.0,18309.0,,
8882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5363.96484375,5362.79296875,18309.0,18305.0,,
8902,,,,,,,,,,,,,,,,,,,,,,,0.23000000417232513,,,,,,,,,,,,,,,
8922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5360.44921875,5358.984375,18297.0,18292.0,,
8942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5358.69140625,5356.34765625,18291.0,18283.0,,
8963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5357.2265625,5355.46875,18286.0,18280.0,,
8983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5356.0546875,5353.7109375,18282.0,18274.0,,
9003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.7109375,5352.24609375,18274.0,18269.0,,
9043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5349.90234375,5348.73046875,18261.0,18257.0,,
9064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5349.0234375,5348.14453125,18258.0,18255.0,,
9083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5347.265625,5346.09375,18252.0,18248.0,,
9104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345.80078125,5344.921875,18247.0,18244.0,,
9124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345.21484375,5343.1640625,18245.0,18238.0,,
9144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343.1640625,5342.28515625,18238.0,18235.0,,
9164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5342.87109375,5341.40625,18237.0,18232.0,,
9184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5339.6484375,5339.0625,18226.0,18224.0,,
9204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5339.35546875,5338.18359375,18225.0,18221.0,,
9224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337.01171875,5335.83984375,18217.0,18213.0,,
9244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5336.42578125,5335.546875,18215.0,18212.0,,
9284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5333.203125,5332.03125,18204.0,18200.0,,
9304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332.6171875,5330.2734375,18202.0,18194.0,,
9324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5330.2734375,,,,,
9325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18194.0,,,
9345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329.6875,5328.22265625,18192.0,18187.0,,
9365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5327.05078125,5326.171875,18183.0,18180.0,,
9385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5326.46484375,5325.5859375,18181.0,18178.0,,
9405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5324.12109375,5323.2421875,18173.0,18170.0,,
9446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5322.36328125,,18167.0,,,
9466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5321.19140625,5320.60546875,18163.0,18161.0,,
9485,,,,,,,,,,,,,,,,,,,,,,,0.23999999463558197,,,,,,,,,,,,,,,
9505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5319.7265625,5319.140625,,,,
9506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18158.0,18156.0,,
9526,,,,,,,,,,,,,,,,,,,,,,,0.23000000417232513,,,,,,,,,,,5318.5546875,,18154.0,,
9546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5317.3828125,,18150.0,,,
9566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5317.67578125,5316.50390625,18151.0,18147.0,,
9586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315.625,,18144.0,,,
9606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315.33203125,5314.453125,18143.0,18140.0,,
9626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5312.98828125,5312.109375,18135.0,18132.0,,
9647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5312.40234375,5311.81640625,18133.0,18131.0,,
9667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5311.5234375,5309.47265625,18130.0,18123.0,,
9687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310.64453125,5310.05859375,18127.0,18125.0,,
9707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310.05859375,5308.30078125,18125.0,18119.0,,
9727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5307.71484375,5307.421875,18117.0,18116.0,,
9748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5308.30078125,5305.95703125,18119.0,18111.0,,
9767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305.6640625,,,,,
9768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305.37109375,18110.0,18109.0,,
9788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305.95703125,,18111.0,,,
9808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5302.734375,5302.734375,18100.0,18100.0,,
9828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5303.61328125,5302.44140625,18103.0,18099.0,,
9848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300.9765625,,,,,
9849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300.09765625,18094.0,18091.0,,
9868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301.26953125,,18095.0,,,
9888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5298.92578125,5298.33984375,18087.0,18085.0,,
9928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5297.4609375,5295.703125,,,,
9929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18082.0,18076.0,,
9950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5297.16796875,5296.875,18081.0,18080.0,,
9969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295.99609375,5294.23828125,18077.0,18071.0,,
9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5294.53125,5293.9453125,18072.0,18070.0,,
10081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5292.7734375,5292.48046875,,,,
10082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290.4296875,5290.4296875,18058.0,18058.0,,
10146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.55078125,5288.671875,18055.0,18052.0,,
10150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5286.62109375,5286.62109375,18045.0,18045.0,,
10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5285.44921875,5284.86328125,18041.0,18039.0,,
10210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5286.328125,5285.7421875,,,,
10211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18044.0,18042.0,,
10252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5284.27734375,5283.984375,,,,
10253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18037.0,18036.0,,
10291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5283.10546875,5282.8125,18033.0,18032.0,,
10312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5281.34765625,5280.46875,18027.0,18024.0,,
10351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5280.46875,5278.125,18024.0,18016.0,,
10372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5279.8828125,5279.58984375,18022.0,18021.0,,
10412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5277.24609375,5277.24609375,18013.0,18013.0,,
10452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5275.78125,,,,,
10453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276.3671875,18008.0,18010.0,,
10492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5273.73046875,,,,,
10493,,,,,,,,,,,,,,,,,,,,,,,0.2199999988079071,,,,,,,,,,,5274.0234375,18001.0,18002.0,,
10513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274.609375,5272.55859375,18004.0,17997.0,,
10533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5272.8515625,,17998.0,,,
