Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4836.328125,4834.5703125,16508.0,16502.0,,
690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833.3984375,4831.0546875,16498.0,16490.0,,
710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4829.58984375,4827.83203125,16485.0,16479.0,,
730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4826.3671875,4824.31640625,16474.0,16467.0,,
750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4823.4375,4821.09375,16464.0,16456.0,,
770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4820.5078125,4818.1640625,16454.0,16446.0,,
790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4817.28515625,4815.52734375,16443.0,16437.0,,
812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813.76953125,4812.3046875,16431.0,16426.0,,
831,,,,,,,,,,,,,,,,,,,,,,,-95.80999755859375,,,,,,,,,,,,4811.1328125,4809.375,16422.0,16416.0,,
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4808.203125,4806.4453125,16412.0,16406.0,,
870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4805.2734375,4803.80859375,16402.0,16397.0,,
891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4802.34375,4800.5859375,16392.0,16386.0,,
911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4799.70703125,4797.94921875,16383.0,16377.0,,
931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4796.77734375,4795.01953125,16373.0,16367.0,,
952,,,,,,,,,,,,,,,,,,,,,,,-95.80000305175781,,,,,,,,,,,,4793.84765625,4792.08984375,16363.0,16357.0,,
972,,,,,,,,,,,,,,,,,,,,,,,-95.80999755859375,,,,,,,,,,,,4790.91796875,4789.16015625,16353.0,16347.0,,
991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788.28125,4786.23046875,16344.0,16337.0,,
1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785.64453125,4783.59375,16335.0,16328.0,,
1032,,,,,,,,,,,,,,,,,,,,,,,-95.80000305175781,,,,,,,,,,,,4782.71484375,4780.95703125,16325.0,16319.0,,
1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4780.078125,4778.90625,16316.0,16312.0,,
1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777.44140625,4775.68359375,16307.0,16301.0,,
1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4774.51171875,4773.33984375,16297.0,16293.0,,
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4772.4609375,4770.41015625,16290.0,16283.0,,
1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4769.82421875,4768.06640625,16281.0,16275.0,,
1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4766.89453125,4765.72265625,16271.0,16267.0,,
1173,,,,,,,,,,,,,,,,,,,,,,,-95.80999755859375,,,,,,,,,,,,4764.55078125,4763.0859375,16263.0,16258.0,,
1193,,,,,,,,,,,,,,,,,,,,,,,-95.80000305175781,,,,,,,,,,,,4761.328125,4760.44921875,16252.0,16249.0,,
1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4759.5703125,4757.51953125,16246.0,16239.0,,
1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4757.2265625,4754.58984375,16238.0,16229.0,,
1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4754.296875,4752.83203125,16228.0,16223.0,,
1273,,,,,,,,,,,,,,,,,,,,,,,-95.80999755859375,,,,,,,,,,,,4751.66015625,4749.90234375,16219.0,16213.0,,
1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4749.0234375,4747.8515625,16210.0,16206.0,,
1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4746.09375,4745.21484375,16200.0,16197.0,,
1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4744.04296875,4742.28515625,16193.0,16187.0,,
1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4742.28515625,4740.234375,16187.0,,,
1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16180.0,,
1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4739.35546875,,,,,
1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738.18359375,16177.0,16173.0,,
1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4737.01171875,4736.1328125,16169.0,16166.0,,
1414,,,,,,,,,,,,,,,,,,,,,,,-95.80000305175781,,,,,,,,,,,,4734.66796875,4733.203125,16161.0,16156.0,,
1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4731.73828125,4731.15234375,16151.0,16149.0,,
1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4729.98046875,,,,,
1455,,,,,,,,,,,,,,,,,,,,,,,-95.80999755859375,,,,,,,,,,,,,4728.515625,16145.0,16140.0,,
1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728.22265625,,,,,
1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4725.29296875,16139.0,16129.0,,
1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4725.87890625,4724.4140625,16131.0,16126.0,,
1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4723.53515625,4722.36328125,16123.0,16119.0,,
1534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4720.8984375,,,,,
1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4720.8984375,16114.0,16114.0,,
1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4718.84765625,4717.67578125,16107.0,16103.0,,
1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4716.2109375,4715.33203125,16098.0,16095.0,,
1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4714.74609375,4712.98828125,16093.0,16087.0,,
1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712.98828125,4709.47265625,16087.0,16075.0,,
1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4710.64453125,4708.59375,16079.0,,,
1636,,,,,,,,,,,,,,,,,,,,,,,-95.80000305175781,,,,,,,,,,,,,,,16072.0,,
1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4707.71484375,4706.54296875,16069.0,16065.0,,
1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4705.078125,4705.37109375,16060.0,16061.0,,
1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4703.3203125,4701.85546875,16054.0,16049.0,,
1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700.09765625,4700.09765625,16043.0,16043.0,,
1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4698.92578125,4697.16796875,16039.0,16033.0,,
1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4697.16796875,4693.9453125,16033.0,16022.0,,
1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4695.1171875,4693.06640625,16026.0,16019.0,,
1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692.48046875,4691.015625,16017.0,16012.0,,
1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4690.13671875,4690.4296875,16009.0,16010.0,,
1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4688.37890625,4687.5,16003.0,16000.0,,
1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4686.03515625,4686.328125,15995.0,15996.0,,
1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4684.86328125,4683.984375,15991.0,15988.0,,
1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4683.10546875,4681.640625,15985.0,15980.0,,
1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4682.51953125,4680.17578125,15983.0,15975.0,,
1937,,,,,,,,,,,,,,,,,,,,,,,-95.80999755859375,,,,,,,,,,,,4680.46875,4678.125,15976.0,15968.0,,
1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4678.7109375,,15970.0,,,
1978,,,,,,,,,,,,,,,,,,,,,,,-95.80000305175781,,,,,,,,,,,,4676.66015625,4675.48828125,15963.0,15959.0,,
1999,,,,,,,,,,,,,,,,,,,,,,,-95.80999755859375,,,,,,,,,,,,4674.609375,4675.1953125,15956.0,15958.0,,
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4672.8515625,4672.265625,15950.0,15948.0,,
2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4671.09375,4671.09375,15944.0,15944.0,,
2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4670.21484375,4668.75,15941.0,15936.0,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4667.87109375,,,,,
2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4665.8203125,15937.0,15930.0,,
2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666.40625,4664.0625,15928.0,15920.0,,
2138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4664.6484375,4663.76953125,15922.0,15919.0,,
2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4660.25390625,4661.42578125,15907.0,15911.0,,
2309,,,,,,,,,,,,,,,,,,,,,,,-95.80000305175781,,,,,,,,,,,,4652.05078125,4651.171875,15879.0,15876.0,,
2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4650.29296875,4648.828125,15873.0,15868.0,,
2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4648.2421875,,15866.0,,,
2360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4646.77734375,4646.484375,15861.0,15860.0,,
2380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644.7265625,4646.19140625,15854.0,15859.0,,
2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644.140625,4643.26171875,15852.0,15849.0,,
2421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642.67578125,4642.08984375,15847.0,15845.0,,
2441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642.08984375,4640.33203125,15845.0,15839.0,,
2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4640.625,,,,,
2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4638.28125,15840.0,15832.0,,
2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639.74609375,4637.6953125,15837.0,15830.0,,
2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637.98828125,4635.64453125,15831.0,15823.0,,
2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4636.5234375,,15826.0,,,
2543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634.765625,4633.30078125,,,,
2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15820.0,15815.0,,
2561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4632.421875,4633.59375,15812.0,15816.0,,
2583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4631.25,4631.25,15808.0,15808.0,,
2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4629.19921875,4630.6640625,15801.0,15806.0,,
2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4628.61328125,4628.02734375,15799.0,15797.0,,
2641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4627.44140625,4626.5625,15795.0,15792.0,,
2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4626.85546875,4625.09765625,15793.0,15787.0,,
2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4625.390625,4623.33984375,15788.0,15781.0,,
2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4624.51171875,4623.046875,15785.0,15780.0,,
2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4623.33984375,4621.2890625,15781.0,15774.0,,
2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4622.16796875,,15777.0,,,
2762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4620.703125,4618.9453125,15772.0,15766.0,,
2782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4618.9453125,4619.23828125,15766.0,15767.0,,
2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4617.7734375,4616.89453125,15762.0,15759.0,,
2823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4615.4296875,4617.1875,15754.0,15760.0,,
2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4614.84375,4614.84375,15752.0,15752.0,,
2862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4613.671875,4614.2578125,15748.0,15750.0,,
2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611.62109375,4610.7421875,15741.0,15738.0,,
2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611.328125,4609.27734375,,,,
2925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15740.0,15733.0,,
2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4609.5703125,4607.8125,15734.0,15728.0,,
2964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4608.69140625,,15731.0,,,
2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4607.2265625,4605.46875,15726.0,15720.0,,
3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4606.34765625,,15723.0,,,
3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4605.17578125,4603.125,15719.0,15712.0,,
3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4603.7109375,4603.7109375,15714.0,15714.0,,
3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4602.24609375,4601.3671875,15709.0,15706.0,,
3085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4601.07421875,,15705.0,,,
3106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599.90234375,4599.609375,15701.0,15700.0,,
3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4597.8515625,,15694.0,,,
3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4597.265625,,15692.0,,
3165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4596.6796875,4596.6796875,15690.0,15690.0,,
3185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4596.09375,4594.3359375,15688.0,15682.0,,
3205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4594.62890625,4593.75,15683.0,15680.0,,
3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4593.1640625,,15678.0,,
3246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4592.578125,4591.69921875,15676.0,15673.0,,
3266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4592.28515625,,15675.0,,,
3287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4591.11328125,4589.6484375,15671.0,15666.0,,
3307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4590.8203125,4590.234375,15670.0,15668.0,,
3326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4589.6484375,4587.59765625,15666.0,15659.0,,
3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4588.76953125,4588.18359375,15663.0,15661.0,,
3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4587.59765625,4585.83984375,15659.0,15653.0,,
3387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586.42578125,4587.01171875,15655.0,15657.0,,
3407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4585.546875,4584.66796875,,,,
3408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15652.0,15649.0,,
3428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4584.08203125,4585.546875,15647.0,15652.0,,
3448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4583.7890625,4583.7890625,15646.0,15646.0,,
3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4582.32421875,,15641.0,,,
3488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4582.03125,4582.03125,15640.0,15640.0,,
3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4580.56640625,4580.859375,15635.0,15636.0,,
3528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4580.2734375,4579.1015625,15634.0,15630.0,,
3548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4578.80859375,4577.9296875,15629.0,15626.0,,
3568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4578.515625,4576.7578125,15628.0,15622.0,,
3588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4576.7578125,4575.29296875,15622.0,15617.0,,
3608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4576.46484375,,15621.0,,,
3630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4575.29296875,4573.53515625,15617.0,15611.0,,
3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4574.70703125,4574.12109375,15615.0,15613.0,,
3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573.53515625,4572.0703125,15611.0,15606.0,,
3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573.2421875,4572.94921875,15610.0,15609.0,,
3709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4572.0703125,4570.3125,15606.0,15600.0,,
3729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4571.19140625,4571.484375,15603.0,15604.0,,
3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4570.60546875,4568.84765625,15601.0,15595.0,,
3771,,,,,,,,,,,,,,,,,,,,,,,-95.79000091552734,,,,,,,,,,,,4569.43359375,4570.01953125,15597.0,15599.0,,
3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4568.5546875,4567.3828125,15594.0,15590.0,,
3810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4567.3828125,4568.84765625,15590.0,15595.0,,
3830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4567.08984375,4566.50390625,15589.0,15587.0,,
3849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4565.33203125,,,,,
3850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4567.3828125,15583.0,15590.0,,
3870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4565.625,4565.33203125,15584.0,15583.0,,
3892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4564.453125,4565.91796875,15580.0,15585.0,,
3911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4564.74609375,4564.16015625,15581.0,15579.0,,
3931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4563.57421875,4563.8671875,15577.0,15578.0,,
