Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
5706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.421875,,,,,
5707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1484375,196.0,178.0,,
5727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.2265625,100.48828125,366.0,343.0,,
5746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.8515625,163.76953125,590.0,559.0,,
5767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.6796875,238.4765625,842.0,814.0,,
5787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.265625,312.890625,1100.0,1068.0,,
5807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.40625,381.73828125,1336.0,1303.0,,
5827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.1328125,449.70703125,1574.0,1535.0,,
5847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.22265625,518.5546875,1803.0,1770.0,,
5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.484375,587.109375,2036.0,2004.0,,
5887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.453125,655.37109375,2268.0,2237.0,,
5907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.88671875,723.046875,2505.0,2468.0,,
5927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.26953125,794.23828125,2735.0,2711.0,,
5947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.2890625,863.0859375,2974.0,2946.0,,
5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.48046875,931.34765625,3217.0,,,
5968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3179.0,,
5987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.55078125,,,,,
5988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.17578125,3463.0,3431.0,,
6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.79296875,1080.46875,3713.0,3688.0,,
6029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.2578125,1153.7109375,3974.0,3938.0,,
6048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.015625,1230.46875,4236.0,4200.0,,
6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.359375,1309.5703125,4500.0,4470.0,,
6088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.8046875,1389.2578125,4778.0,4742.0,,
6108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.47265625,1473.046875,5067.0,5028.0,,
6128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.08984375,1555.6640625,5349.0,5310.0,,
6148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.5859375,,,,,
6149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.6953125,5634.0,5590.0,,
6169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.03125,1720.60546875,5912.0,5873.0,,
6189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.4765625,1802.63671875,6190.0,6153.0,,
6209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.265625,1884.66796875,6476.0,6433.0,,
6229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.671875,1976.953125,6788.0,6748.0,,
6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.74609375,2076.5625,7133.0,7088.0,,
6269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202.5390625,2188.18359375,7518.0,7469.0,,
6289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326.7578125,2308.88671875,7942.0,7881.0,,
6310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.8359375,2439.2578125,8386.0,8326.0,,
6330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592.48046875,2573.14453125,8849.0,8783.0,,
6350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.953125,2709.08203125,9308.0,9247.0,,
6370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860.25390625,2841.50390625,9763.0,9699.0,,
6390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987.98828125,2970.703125,10199.0,10140.0,,
6410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3111.62109375,3096.97265625,10621.0,10571.0,,
6430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3231.15234375,3216.796875,11029.0,10980.0,,
6450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3347.16796875,3331.0546875,11425.0,11370.0,,
6451,,,,,,,,,,,,,,,,,,,,,,,-90.76000213623047,,,,,,,,,,,,,,,,,
6471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456.73828125,3442.67578125,11799.0,11751.0,,
6491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563.671875,3549.609375,12164.0,12116.0,,
6511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3664.74609375,3650.9765625,12509.0,12462.0,,
6531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3762.890625,3747.94921875,12844.0,12793.0,,
6551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855.46875,3843.75,13160.0,13120.0,,
6571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3945.1171875,3933.69140625,13466.0,13427.0,,
6591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4031.25,,,,,
6592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.41015625,13760.0,13723.0,,
6611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4115.33203125,4103.90625,,,,
6612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14047.0,14008.0,,
6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4194.7265625,4184.47265625,14318.0,14283.0,,
6652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270.60546875,4261.23046875,14577.0,14545.0,,
6672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4345.3125,4334.1796875,14832.0,14794.0,,
6692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4415.0390625,4405.6640625,15070.0,15038.0,,
6712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4483.59375,4472.75390625,15304.0,15267.0,,
6732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4546.875,4539.84375,15520.0,15496.0,,
6753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611.03515625,4602.24609375,15739.0,15709.0,,
6773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4669.921875,4663.76953125,15940.0,15919.0,,
6793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4729.6875,4721.484375,16144.0,16116.0,,
6813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4784.1796875,4777.44140625,16330.0,16307.0,,
6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4838.37890625,4831.34765625,16515.0,16491.0,,
6853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4889.94140625,4883.203125,16691.0,16668.0,,
6873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4940.0390625,4932.12890625,16862.0,16835.0,,
6893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4986.328125,4981.34765625,17020.0,17003.0,,
6914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5033.49609375,5027.9296875,17181.0,17162.0,,
6934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078.3203125,5070.99609375,17334.0,17309.0,,
6954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120.5078125,5114.94140625,17478.0,17459.0,,
6974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5160.64453125,5156.8359375,17615.0,17602.0,,
6994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5201.953125,5195.5078125,17756.0,17734.0,,
7014,,,,,,,,,,,,,,,,,,,,,,,-90.7699966430664,,,,,,,,,,,,5239.16015625,5233.59375,17883.0,17864.0,,
7034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276.66015625,5271.09375,18011.0,17992.0,,
7054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5310.05859375,,,,,
7055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306.8359375,18125.0,18114.0,,
7075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345.21484375,5340.52734375,18245.0,18229.0,,
7095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377.734375,5373.6328125,18356.0,18342.0,,
7117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439.55078125,5436.03515625,18464.0,18451.0,,
7135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.3125,5465.0390625,18567.0,18555.0,,
7157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5497.55859375,5494.04296875,18765.0,18753.0,,
7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5523.33984375,5520.703125,18853.0,18844.0,,
7195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5550.5859375,5547.0703125,18946.0,,,
7196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18934.0,,
7216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574.90234375,5572.55859375,19029.0,19021.0,,
7236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5598.92578125,5595.41015625,19111.0,19099.0,,
7258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5623.2421875,5618.5546875,19194.0,19178.0,,
7276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5646.38671875,5641.40625,19273.0,19256.0,,
7296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666.6015625,5663.96484375,19342.0,19333.0,,
7316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5686.5234375,5685.05859375,19410.0,19405.0,,
7336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5706.4453125,,,,,
7337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5705.56640625,19478.0,19475.0,,
7357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5725.78125,5724.609375,19544.0,19540.0,,
7377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5743.9453125,5743.359375,19606.0,19604.0,,
7397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5762.98828125,5760.64453125,19671.0,19663.0,,
7417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5782.03125,5777.9296875,,,,
7418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19736.0,19722.0,,
7437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5799.31640625,5795.21484375,19795.0,19781.0,,
7456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5815.13671875,5812.20703125,19849.0,19839.0,,
7476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5830.6640625,,,,,
7477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5828.02734375,19902.0,19893.0,,
7497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845.01953125,5842.96875,19951.0,19944.0,,
7517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5859.375,5857.03125,20000.0,19992.0,,
7537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5873.14453125,5871.09375,20047.0,20040.0,,
7560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5887.20703125,5884.27734375,20095.0,20085.0,,
7577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.68359375,5897.75390625,20141.0,20131.0,,
7598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5913.57421875,5911.23046875,20185.0,20177.0,,
7617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5925.87890625,5924.12109375,,,,
7618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20227.0,20221.0,,
7638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5937.890625,5936.42578125,20268.0,20263.0,,
7658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5949.90234375,5948.4375,20309.0,20304.0,,
7678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5961.03515625,5959.5703125,20347.0,20342.0,,
7698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5971.58203125,5970.41015625,20383.0,20379.0,,
7718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5982.421875,5980.95703125,20420.0,20415.0,,
7738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5992.67578125,5990.91796875,20455.0,20449.0,,
7759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6001.7578125,6000.5859375,20486.0,20482.0,,
7779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011.1328125,6009.9609375,20518.0,20514.0,,
7799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020.5078125,6019.3359375,20550.0,20546.0,,
7819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6028.7109375,6027.5390625,20578.0,20574.0,,
7839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6036.9140625,6035.7421875,20606.0,20602.0,,
7859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6045.1171875,6043.9453125,20634.0,20630.0,,
7879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6051.5625,,20656.0,,
7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6060.05859375,6058.88671875,20685.0,20681.0,,
7920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6067.3828125,6066.50390625,20710.0,20707.0,,
7940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6074.4140625,6074.12109375,20734.0,20733.0,,
7961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6081.15234375,6080.859375,20757.0,20756.0,,
7980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6087.59765625,6087.890625,20779.0,20780.0,,
8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6094.04296875,6094.04296875,20801.0,20801.0,,
8021,,,,,,,,,,,,,,,,,,,,,,,-90.77999877929688,,,,,,,,,,,,6099.90234375,6100.1953125,20821.0,20822.0,,
8042,,,,,,,,,,,,,,,,,,,,,,,-90.7699966430664,,,,,,,,,,,,6105.76171875,6105.17578125,20841.0,20839.0,,
8061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6111.03515625,6110.44921875,20859.0,20857.0,,
8081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6116.015625,6115.4296875,20876.0,20874.0,,
8101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6120.41015625,6120.1171875,20891.0,20890.0,,
8121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6125.09765625,,20907.0,,
8141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6125.09765625,6129.78515625,20907.0,20923.0,,
8161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6134.47265625,6134.47265625,20939.0,20939.0,,
8182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6139.16015625,6139.16015625,20955.0,20955.0,,
8202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6143.84765625,6143.84765625,20971.0,20971.0,,
8223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6148.53515625,6147.65625,20987.0,20984.0,,
8242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6152.9296875,6151.7578125,21002.0,20998.0,,
8262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6157.32421875,6155.2734375,21017.0,21010.0,,
8282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6160.546875,6158.49609375,21028.0,21021.0,,
8304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6163.76953125,6161.42578125,21039.0,21031.0,,
8322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6166.40625,6164.6484375,21048.0,21042.0,,
8342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6169.04296875,6167.578125,21057.0,,,
8343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21052.0,,
8363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6171.38671875,6171.38671875,21065.0,21065.0,,
8384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6174.90234375,6174.90234375,21077.0,21077.0,,
8403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6178.125,6178.7109375,21088.0,21090.0,,
8515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6181.34765625,6181.34765625,21099.0,21099.0,,
8516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6190.4296875,6190.4296875,21130.0,21130.0,,
8524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6192.7734375,6193.65234375,21138.0,21141.0,,
8544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195.703125,6195.99609375,21148.0,21149.0,,
8564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6198.92578125,6198.046875,21159.0,21156.0,,
8584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6201.85546875,6199.8046875,21169.0,21162.0,,
8605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6203.61328125,,,,,
8606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6201.85546875,21175.0,21169.0,,
8625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6205.37109375,6203.02734375,,,,
8626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21181.0,21173.0,,
8644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6206.54296875,6204.19921875,21185.0,21177.0,,
8664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6208.0078125,,,,,
8665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6206.8359375,21190.0,21186.0,,
8685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6209.1796875,6209.47265625,21194.0,21195.0,,
8705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6211.23046875,6211.81640625,21201.0,21203.0,,
8725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6213.28125,6213.8671875,21208.0,21210.0,,
8745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6214.74609375,6215.91796875,21213.0,21217.0,,
8765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6215.625,6217.08984375,21216.0,21221.0,,
8785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6217.08984375,6218.26171875,21221.0,21225.0,,
8806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6218.84765625,6219.7265625,21227.0,21230.0,,
8825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6220.3125,6221.484375,,,,
8826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21232.0,21236.0,,
8846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6222.94921875,6222.94921875,21241.0,21241.0,,
8865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6225.5859375,6223.828125,21250.0,,,
8866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21244.0,,
8886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6227.05078125,6224.70703125,21255.0,21247.0,,
8906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6227.9296875,6225.5859375,21258.0,21250.0,,
8927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6228.80859375,6226.46484375,21261.0,21253.0,,
8947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6229.6875,6228.80859375,21264.0,21261.0,,
8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6230.56640625,6231.15234375,21267.0,21269.0,,
8987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6232.32421875,6232.6171875,21273.0,21274.0,,
9006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6233.203125,,,,,
9007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6233.7890625,21276.0,21278.0,,
9027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6233.7890625,6235.25390625,21278.0,21283.0,,
9047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6234.375,,21280.0,,,
9067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6235.25390625,6236.1328125,21283.0,21286.0,,
9087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6236.1328125,6237.890625,21286.0,21292.0,,
