Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
0,,,,,32.0,,true,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2599999904632568,0.7,0.047,2.0E-5,0.0015,,0.047,0.0015,5200.0,0.7,0.0078125,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0
870,,,,,,,,,,,,,,,,,,,,,,,-1.2699999809265137,,,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,,,,,,,,,,-1.2599999904632568,,,,,,,,,,,,,,,,,
971,,,,,,,,,,,,,,,,,,,,,,,-1.2699999809265137,,,,,,,,,,,,,,,,,
991,,,,,,,,,,,,,,,,,,,,,,,-1.2599999904632568,,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,,,,,-1.2699999809265137,,,,,,,,,,,,,,,,,
1756,,,,,,,,,,,,,,,,,,,,,,,-1.2799999713897705,,,,,,,,,,,,,,,,,
1796,,,,,,,,,,,,,,,,,,,,,,,-1.2699999809265137,,,,,,,,,,,,,,,,,
1816,,,,,,,,,,,,,,,,,,,,,,,-1.2799999713897705,,,,,,,,,,,,,,,,,
1836,,,,,,,,,,,,,,,,,,,,,,,-1.2699999809265137,,,,,,,,,,,,,,,,,
1957,,,,,,,,,,,,,,,,,,,,,,,-1.2799999713897705,,,,,,,,,,,,,,,,,
1977,,,,,,,,,,,,,,,,,,,,,,,-1.2699999809265137,,,,,,,,,,,,,,,,,
2139,,,,,,,,,,,,,,,,,,,,,,,-1.2799999713897705,,,,,,,,,,,,,,,,,
2621,,,,,,,,,,,,,,,,,,,,,,,-1.2899999618530273,,,,,,,,,,,,,,,,,
3023,,,,,,,,,,,,,,,,,,,,,,,-1.2999999523162842,,,,,,,,,,,,,,,,,
3044,,,,,,,,,,,,,,,,,,,,,,,-1.2899999618530273,,,,,,,,,,,,,,,,,
3123,,,,,,,,,,,,,,,,,,,,,,,-1.2999999523162842,,,,,,,,,,,,,,,,,
3928,,,,,,,,,,,,,,,,,,,,,,,-1.2899999618530273,,,,,,,,,,,,,,,,,
3948,,,,,,,,,,,,,,,,,,,,,,,-1.2999999523162842,,,,,,,,,,,,,,,,,
5034,,,,,,,,,,,,,,,,,,,,,,,-1.309999942779541,,,,,,,,,,,,,,,,,
5054,,,,,,,,,,,,,,,,,,,,,,,-1.2999999523162842,,,,,,,,,,,,,,,,,
5074,,,,,,,,,,,,,,,,,,,,,,,-1.309999942779541,,,,,,,,,,,,,,,,,
6080,,,,,,,,,,,,,,,,,,,,,,,-1.2999999523162842,,,,,,,,,,,,,,,,,
6261,,,,,,,,,,,,,,,,,,,,,,,-1.309999942779541,,,,,,,,,,,,,,,,,
8995,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
9055,,,,,,,,,,,,,,,,,,,,,,,-1.309999942779541,,,,,,,,,,,,,,,,,
9075,,,,,,,,,,,,,,,,,,,,,,,-1.2999999523162842,,,,,,,,,,,,,,,,,
9115,,,,,,,,,,,,,,,,,,,,,,,-1.309999942779541,,,,,,,,,,,,,,,,,
9216,,,,,,,,,,,,,,,,,,,,,,,-1.2999999523162842,,,,,,,,,,,,,,,,,
9239,,,,,,,,,,,,,,,,,,,,,,,-1.309999942779541,,,,,,,,,,,,,,,,,
10504,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
11087,,,,,,,,,,,,,,,,,,,,,,,-1.3300000429153442,,,,,,,,,,,,,,,,,
11107,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
11167,,,,,,,,,,,,,,,,,,,,,,,-1.3300000429153442,,,,,,,,,,,,,,,,,
11187,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
11328,,,,,,,,,,,,,,,,,,,,,,,-1.3300000429153442,,,,,,,,,,,,,,,,,
11389,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
11448,,,,,,,,,,,,,,,,,,,,,,,-1.3300000429153442,,,,,,,,,,,,,,,,,
11468,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
11629,,,,,,,,,,,,,,,,,,,,,,,-1.3300000429153442,,,,,,,,,,,,,,,,,
11690,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
12615,,,,,,,,,,,,,,,,,,,,,,,-1.3300000429153442,,,,,,,,,,,,,,,,,
12655,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
13460,,,,,,,,,,,,,,,,,,,,,,,-1.309999942779541,,,,,,,,,,,,,,,,,
13500,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
14063,,,,,,,,,,,,,,,,,,,,,,,-1.309999942779541,,,,,,,,,,,,,,,,,
14184,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
14244,,,,,,,,,,,,,,,,,,,,,,,-1.309999942779541,,,,,,,,,,,,,,,,,
15049,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
15350,,,,,,,,,,,,,,,,,,,,,,,-1.309999942779541,,,,,,,,,,,,,,,,,
15371,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
16658,,,,,,,,,,,,,,,,,,,,,,,-1.3300000429153442,,,,,,,,,,,,,,,,,
17080,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
17160,,,,,,,,,,,,,,,,,,,,,,,-1.3300000429153442,,,,,,,,,,,,,,,,,
17663,,,,,,,,,,,,,,,,,,,,,,,-1.3200000524520874,,,,,,,,,,,,,,,,,
17703,,,,,,,,,,,,,,,,,,,,,,,-1.3300000429153442,,,,,,,,,,,,,,,,,
