Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Talon FX [0]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [1]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [2]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [3]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [4]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [5]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [13]/Value,network_table:///LiveWindow/Ungrouped/Talon FX [14]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [8]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [9]/Value,network_table:///LiveWindow/Ungrouped/Talon SRX [11]/Value,network_table:///LiveWindow/Ungrouped/navX-Sensor/Value,network_table:///Shuffleboard/drive/Feeder % req,network_table:///Shuffleboard/drive/KF,network_table:///Shuffleboard/drive/KI,network_table:///Shuffleboard/drive/KP,network_table:///Shuffleboard/drive/Target RPM,network_table:///SmartDashboard/Shooter KF Feedback,network_table:///SmartDashboard/Shooter KP Feedback,network_table:///SmartDashboard/Shooter RPM Feedback,network_table:///SmartDashboard/feedPercentReqFB:,network_table:///SmartDashboard/left stick:,network_table:///SmartDashboard/right stick:,network_table:///SmartDashboard/shooter1RPM:,network_table:///SmartDashboard/shooter2RPM:,network_table:///SmartDashboard/shooterFalcon1 velocity:,network_table:///SmartDashboard/shooterFalcon2 velocity:,network_table:///SmartDashboard/targetRPM:,network_table:///SmartDashboard/targetUp100ms:
3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.4296875,1598.73046875,5514.0,5457.0,,
3624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.2578125,1754.58984375,6022.0,5989.0,,
3642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901.3671875,1886.71875,,,,
3643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6490.0,6440.0,,
3663,,,,,,,,,,,,,,,,,,,,,,,-90.20999908447266,,,,,,,,,,,,2031.15234375,2016.796875,6933.0,6884.0,,
3683,,,,,,,,,,,,,,,,,,,,,,,-90.22000122070312,,,,,,,,,,,,2156.8359375,2138.671875,7362.0,7300.0,,
3703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2263.76953125,2251.7578125,7727.0,7686.0,,
3723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.65234375,2358.10546875,8085.0,8049.0,,
3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.0703125,2455.6640625,8438.0,8382.0,,
3763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.59765625,2549.4140625,8747.0,8702.0,,
3784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.31640625,2635.83984375,9043.0,8997.0,,
3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724.609375,2717.28515625,9300.0,9275.0,,
3824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.609375,2793.45703125,9556.0,9535.0,,
3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2870.80078125,2864.94140625,9799.0,9779.0,,
3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936.71875,2930.56640625,10024.0,10003.0,,
3884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2998.828125,2992.3828125,10236.0,10214.0,,
3904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3057.12890625,3050.390625,10435.0,10412.0,,
3926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3111.03515625,3104.8828125,10619.0,10598.0,,
3946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3164.94140625,3155.2734375,10803.0,10770.0,,
3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3210.64453125,,10959.0,,,
3985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3257.2265625,3248.4375,11118.0,11088.0,,
4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296.484375,3291.796875,11252.0,11236.0,,
4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3335.7421875,3331.93359375,11386.0,11373.0,,
4045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3372.65625,3369.7265625,11512.0,11502.0,,
4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3406.34765625,3405.46875,11627.0,11624.0,,
4087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440.0390625,3437.40234375,11742.0,11733.0,,
4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3471.6796875,3467.28515625,11850.0,11835.0,,
4126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3501.85546875,3497.16796875,11953.0,11937.0,,
4149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3529.39453125,3524.70703125,12047.0,12031.0,,
4166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3553.7109375,3550.1953125,,,,
4167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12130.0,12118.0,,
4188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577.1484375,3575.390625,12210.0,12204.0,,
4206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,3597.36328125,12288.0,12279.0,,
4227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3621.38671875,3619.3359375,12361.0,12354.0,,
4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641.89453125,3639.84375,12431.0,12424.0,,
4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3662.109375,3659.765625,12500.0,12492.0,,
4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3680.56640625,3676.7578125,12563.0,12550.0,,
4307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698.14453125,3696.38671875,12623.0,12617.0,,
4327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713.96484375,3713.0859375,12677.0,12674.0,,
4348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730.37109375,3728.3203125,12733.0,12726.0,,
4368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3746.19140625,3742.3828125,12787.0,12774.0,,
4388,,,,,,,,,,,,,,,,,,,,,,,-90.2300033569336,,,,,,,,,,,,3759.375,3759.08203125,12832.0,12831.0,,
4408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3774.31640625,3772.55859375,12883.0,12877.0,,
4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787.5,3785.7421875,12928.0,12922.0,,
4448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.68359375,3797.4609375,12973.0,12962.0,,
4469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3811.23046875,3811.5234375,13009.0,13010.0,,
4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823.2421875,3822.0703125,13050.0,13046.0,,
4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3916.9921875,3916.11328125,13370.0,13367.0,,
4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3919.921875,3918.1640625,13380.0,,,
4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13374.0,,
4810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3922.265625,3922.55859375,13388.0,13389.0,,
4831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3924.31640625,,13395.0,,,
4850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3926.3671875,3925.1953125,13402.0,13398.0,,
4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3928.125,3928.125,13408.0,13408.0,,
4890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929.296875,3930.46875,13412.0,13416.0,,
4910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3930.76171875,3929.296875,13417.0,13412.0,,
4932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3931.34765625,3930.46875,13419.0,13416.0,,
4951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3931.0546875,3932.2265625,13418.0,13422.0,,
4971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3932.2265625,3931.0546875,13422.0,13418.0,,
4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3931.93359375,3931.34765625,13421.0,13419.0,,
5011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3931.640625,3932.51953125,13420.0,13423.0,,
5034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3931.34765625,3931.34765625,,,,
5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419.0,13419.0,,
5054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3930.76171875,3930.46875,13417.0,13416.0,,
5071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3930.46875,,,,,
5072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13416.0,,,
5092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929.296875,3929.296875,13412.0,13412.0,,
5112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3928.125,3927.83203125,13408.0,13407.0,,
5132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3927.83203125,,13407.0,,,
5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3926.07421875,3927.24609375,13401.0,13405.0,,
5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3925.1953125,3924.0234375,13398.0,13394.0,,
5192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923.4375,,13392.0,,,
5212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3921.97265625,,,,,
5213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923.14453125,13387.0,13391.0,,
5233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920.80078125,3919.921875,13383.0,13380.0,,
5253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3919.04296875,3918.75,13377.0,13376.0,,
5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3916.69921875,3917.87109375,13369.0,13373.0,,
5293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914.94140625,3914.6484375,13363.0,13362.0,,
5315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3912.890625,3912.59765625,13356.0,13355.0,,
5334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910.83984375,3911.71875,13349.0,13352.0,,
5354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3908.7890625,3909.9609375,13342.0,13346.0,,
5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3906.73828125,3906.15234375,13335.0,13333.0,,
5394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3904.6875,3905.2734375,13328.0,13330.0,,
5415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901.7578125,3902.9296875,13318.0,13322.0,,
5434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.0,3899.12109375,13312.0,,,
5435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13309.0,,
5454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897.36328125,,,,,
5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897.36328125,13303.0,13303.0,,
5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3894.7265625,3896.19140625,13294.0,13299.0,,
5495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3892.3828125,3892.08984375,13286.0,13285.0,,
5515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3890.0390625,,,,,
5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3889.16015625,13278.0,13275.0,,
5535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3886.81640625,3887.6953125,13267.0,13270.0,,
5555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3884.1796875,3885.05859375,13258.0,13261.0,,
5575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3882.12890625,3881.25,13251.0,13248.0,,
5596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3879.19921875,3879.78515625,13241.0,13243.0,,
5616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3876.85546875,3878.02734375,13233.0,13237.0,,
5636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3874.51171875,3873.92578125,13225.0,13223.0,,
5656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3871.875,,13216.0,,,
5676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3869.23828125,3870.99609375,13207.0,13213.0,,
5696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3866.89453125,3867.7734375,13199.0,13202.0,,
5716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3864.84375,3863.671875,13192.0,13188.0,,
5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3862.5,3863.37890625,13184.0,13187.0,,
5756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3859.5703125,3860.7421875,13174.0,13178.0,,
5776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3856.93359375,3856.93359375,13165.0,13165.0,,
5796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854.58984375,3853.41796875,13157.0,13153.0,,
5816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851.66015625,3852.83203125,13147.0,13151.0,,
5837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3849.0234375,3849.0234375,13138.0,13138.0,,
5857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3846.6796875,3846.09375,13130.0,13128.0,,
5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3843.45703125,3844.3359375,13119.0,13122.0,,
5898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3841.11328125,,,,,
5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3842.28515625,13111.0,13115.0,,
5919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3835.25390625,3834.66796875,13091.0,13089.0,,
5938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832.32421875,3833.49609375,13081.0,13085.0,,
5959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3829.6875,3830.56640625,13072.0,13075.0,,
5980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827.9296875,,13066.0,,,
5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824.4140625,3825.0,13054.0,13056.0,,
6019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.65625,3822.94921875,13048.0,13049.0,,
6039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3819.140625,3819.43359375,13036.0,13037.0,,
6059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3817.96875,3816.50390625,13032.0,13027.0,,
6079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814.453125,3815.625,13020.0,,,
6080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13024.0,,
6099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3812.40234375,3811.81640625,13013.0,13011.0,,
6119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3808.88671875,,,,,
6120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3809.47265625,13001.0,13003.0,,
6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3806.54296875,3806.54296875,12993.0,12993.0,,
6159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803.61328125,,,,,
6160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3805.078125,12983.0,12988.0,,
6180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.9765625,3801.85546875,12974.0,12977.0,,
6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3798.92578125,3798.33984375,12967.0,12965.0,,
6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3774.609375,3776.3671875,12884.0,12890.0,,
6403,,,,,,,,,,,,,,,,,,,,,,,-90.23999786376953,,,,,,,,,,,,3773.4375,,12880.0,,,
6422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3769.921875,3770.5078125,12868.0,12870.0,,
6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3769.04296875,,,,,
6442,,,,,,,,,,,,,,,,,,,,,,,-90.2300033569336,,,,,,,,,,,,,3767.28515625,12865.0,12859.0,,
6462,,,,,,,,,,,,,,,,,,,,,,,-90.23999786376953,,,,,,,,,,,,3765.234375,3766.9921875,12852.0,12858.0,,
6482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.76953125,3763.4765625,12847.0,12846.0,,
6502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760.25390625,3760.83984375,12835.0,12837.0,,
6522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759.08203125,3757.6171875,12831.0,12826.0,,
6543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3755.2734375,3757.32421875,12818.0,12825.0,,
6562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754.1015625,,,,,
6563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3753.515625,12814.0,12812.0,,
6582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750.29296875,3751.46484375,12801.0,12805.0,,
6602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3749.12109375,,,,,
6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3747.94921875,12797.0,12793.0,,
6623,,,,,,,,,,,,,,,,,,,,,,,-90.2300033569336,,,,,,,,,,,,3745.8984375,3747.65625,12786.0,12792.0,,
6643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744.43359375,3744.140625,12781.0,12780.0,,
6665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3741.50390625,3742.08984375,12771.0,12773.0,,
6683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740.0390625,3738.8671875,12766.0,12762.0,,
6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737.109375,3738.57421875,12756.0,12761.0,,
6723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735.9375,3735.3515625,12752.0,12750.0,,
6743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3732.71484375,3733.59375,12741.0,12744.0,,
6764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.8359375,3730.6640625,12738.0,12734.0,,
6804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727.1484375,3726.85546875,12722.0,12721.0,,
6824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723.6328125,3725.09765625,12710.0,12715.0,,
6847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723.33984375,3721.875,,,,
6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12709.0,12704.0,,
6864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3719.82421875,3721.58203125,12697.0,12703.0,,
6884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3717.7734375,3717.7734375,12690.0,12690.0,,
6904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714.84375,3716.30859375,12680.0,12685.0,,
6927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714.2578125,3713.0859375,12678.0,12674.0,,
6945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710.7421875,3712.20703125,12666.0,12671.0,,
6965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3709.27734375,3710.15625,12661.0,12664.0,,
6986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707.8125,3707.8125,12656.0,12656.0,,
7005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705.46875,3705.76171875,12648.0,12649.0,,
7027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3704.00390625,3703.125,12643.0,12640.0,,
7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701.3671875,3702.83203125,12634.0,12639.0,,
7065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699.31640625,3699.609375,12627.0,12628.0,,
7086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697.55859375,3698.14453125,12621.0,12623.0,,
7106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3695.80078125,3694.921875,12615.0,12612.0,,
7126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3692.87109375,3694.3359375,12605.0,12610.0,,
7147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691.9921875,,12602.0,,,
